Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
2165,0.8,0.5689090909090905,743,1000,45,32,841.2380952380952,0,1,1,0,1,2.7501068115234375,1.4010415077209473,0.4284853935241699,0.3119361400604248,0.046440839767456055,0.1857161521911621
2166,0.8,0.5689090909090905,744,1000,53,40,1029.14,0,1,2,0,1,2.7535438537597656,1.4020025730133057,0.42987537384033203,0.31253504753112793,0.04650592803955078,0.18582868576049805
2167,0.8,0.5689090909090905,744,1000,37,34,1014.3095238095239,0,0,0,0,0,2.7548720836639404,1.4029743671417236,0.42987656593322754,0.31253504753112793,0.04656171798706055,0.18591952323913574
2168,0.8,0.5689090909090905,744,1000,33,25,1291.5128205128206,0,0,0,0,0,2.75604510307312,1.4039294719696045,0.42987751960754395,0.31253504753112793,0.04656171798706055,0.18600106239318848
2169,0.8,0.5689090909090905,743,1000,44,22,1146.4333333333334,0,1,1,0,2,2.759277105331421,1.4049203395843506,0.43124961853027344,0.3130199909210205,0.04660463333129883,0.18609189987182617
2170,0.8,0.5689090909090905,743,1000,45,40,887.6842105263158,0,0,0,0,0,2.760540008544922,1.4058971405029297,0.43124961853027344,0.3130199909210205,0.04660463333129883,0.1861879825592041
2171,0.8,0.5689090909090905,744,1000,44,27,1103.468085106383,0,1,1,0,1,2.7638609409332275,1.4068529605865479,0.43257880210876465,0.31366395950317383,0.04665184020996094,0.186279296875
2172,0.82,0.5689090909090905,742,1000,39,28,1001.375,1,0,1,0,2,2.767023801803589,1.4078068733215332,0.43421387672424316,0.3138449192047119,0.04670095443725586,0.1863701343536377
2173,0.82,0.5689090909090905,741,1000,48,31,762.2698412698413,1,0,1,0,1,2.7702138423919678,1.4088058471679688,0.4355957508087158,0.31421780586242676,0.04675889015197754,0.18649792671203613
2174,0.82,0.5689090909090905,741,1000,54,36,832.1111111111111,0,0,0,0,0,2.7715070247650146,1.4097778797149658,0.4355967044830322,0.31421780586242676,0.04675889015197754,0.18660902976989746
2175,0.82,0.5689090909090905,740,1000,34,24,1097.820512820513,0,0,1,0,2,2.7747888565063477,1.410754680633545,0.43694162368774414,0.3148226737976074,0.04680371284484863,0.1866893768310547
2176,0.82,0.5689090909090905,740,1000,35,14,1050.6875,0,0,0,0,0,2.775949001312256,1.41170072555542,0.43694257736206055,0.3148226737976074,0.04680371284484863,0.18677616119384766
2177,0.82,0.5689090909090905,740,1000,29,21,876.5294117647059,0,0,0,0,0,2.777165174484253,1.4127247333526611,0.43694353103637695,0.3148226737976074,0.04680371284484863,0.18684959411621094
2178,0.84,0.5689090909090905,740,1000,44,23,1179.4193548387098,0,0,0,0,0,2.7784030437469482,1.4137096405029297,0.43694472312927246,0.3148226737976074,0.04680371284484863,0.18693923950195312
2179,0.82,0.5689090909090905,741,1000,33,11,1347.6363636363637,0,1,0,0,1,2.781569004058838,1.4146454334259033,0.4383087158203125,0.31539177894592285,0.0468297004699707,0.18701601028442383
2180,0.8,0.5689090909090905,740,1000,66,14,1429.4,0,0,1,0,2,2.7849600315093994,1.4156475067138672,0.4396984577178955,0.315976619720459,0.04686379432678223,0.18713808059692383
2181,0.82,0.5689090909090905,739,1000,51,30,1151.6666666666667,0,0,1,0,2,2.788243055343628,1.4166455268859863,0.44107818603515625,0.31635379791259766,0.04693150520324707,0.18724322319030762
2182,0.8,0.5689090909090905,739,1000,34,12,1440.75,0,0,0,0,0,2.7894320487976074,1.4175915718078613,0.44107913970947266,0.31635379791259766,0.04693150520324707,0.1873319149017334
2183,0.82,0.5689090909090905,738,1000,37,27,1039.1707317073171,0,0,1,0,2,2.7924599647521973,1.4185407161712646,0.4424293041229248,0.31671571731567383,0.04698038101196289,0.18741393089294434
2184,0.82,0.5689090909090905,738,1000,35,27,1120.9032258064517,0,1,1,0,2,2.7957160472869873,1.41945481300354,0.44371724128723145,0.3173985481262207,0.047028541564941406,0.18750238418579102
2185,0.82,0.5689090909090905,738,1000,39,30,1089.121951219512,0,0,0,0,0,2.7969260215759277,1.4204137325286865,0.44371819496154785,0.3173985481262207,0.047028541564941406,0.1875932216644287
2186,0.8,0.5689090909090905,738,1000,40,8,1470.0,0,0,0,0,0,2.798191785812378,1.4213857650756836,0.44371938705444336,0.3173985481262207,0.04705333709716797,0.1876823902130127
2187,0.82,0.5689090909090905,738,1000,47,36,965.28,0,1,1,0,2,2.8016891479492188,1.4224035739898682,0.4450864791870117,0.31808042526245117,0.04711031913757324,0.18777942657470703
2188,0.84,0.5689090909090905,738,1000,38,24,1152.5128205128206,0,0,0,0,0,2.80295991897583,1.4233436584472656,0.4450874328613281,0.31808042526245117,0.04715442657470703,0.18786954879760742
2189,0.84,0.5689090909090905,738,1000,50,40,1053.4242424242425,0,0,0,0,0,2.804227113723755,1.4243066310882568,0.44508838653564453,0.31808042526245117,0.04715442657470703,0.18796944618225098
2190,0.86,0.5689090909090905,736,1000,49,41,940.6543209876543,0,1,1,0,2,2.807420015335083,1.425290584564209,0.4464144706726074,0.31851959228515625,0.047220468521118164,0.1880643367767334
2191,0.86,0.5689090909090905,736,1000,35,31,1044.6666666666667,0,0,0,0,0,2.808591842651367,1.426222324371338,0.44641566276550293,0.31851959228515625,0.047220468521118164,0.18815016746520996
2192,0.86,0.5689090909090905,735,1000,36,28,1191.35,0,0,1,0,1,2.8116421699523926,1.4272053241729736,0.4477345943450928,0.3189125061035156,0.047269344329833984,0.1882326602935791
2193,0.86,0.5689090909090905,736,1000,34,18,884.6071428571429,0,0,1,0,0,2.8147640228271484,1.428131341934204,0.4490315914154053,0.3195064067840576,0.04730820655822754,0.18831753730773926
2194,0.88,0.5689090909090905,736,1000,32,16,677.8636363636364,0,0,0,0,0,2.8159539699554443,1.4291174411773682,0.4490323066711426,0.3195064067840576,0.04730820655822754,0.1884002685546875
2195,0.88,0.5689090909090905,736,1000,33,23,820.918918918919,0,0,0,0,0,2.817439079284668,1.4302113056182861,0.4490334987640381,0.3195064067840576,0.04730820655822754,0.1886284351348877
2196,0.88,0.5689090909090905,734,1000,46,19,1378.7,1,0,1,0,2,2.820481061935425,1.4311962127685547,0.450411319732666,0.31978464126586914,0.04735302925109863,0.18873071670532227
2197,0.86,0.5689090909090905,734,1000,42,18,725.5555555555555,0,0,0,0,0,2.8216710090637207,1.4321362972259521,0.4504125118255615,0.31978464126586914,0.04735302925109863,0.1888289451599121
2198,0.84,0.5689090909090905,734,1000,31,21,900.7777777777778,0,0,1,0,1,2.8246490955352783,1.4330651760101318,0.4517085552215576,0.3202364444732666,0.0473942756652832,0.18890714645385742
2199,0.82,0.5689090909090905,734,1000,45,15,1046.0555555555557,0,0,0,0,0,2.825839042663574,1.4340012073516846,0.4517097473144531,0.3202364444732666,0.0473942756652832,0.18900442123413086
2200,0.84,0.5689090909090905,734,1000,31,16,1405.2631578947369,0,0,1,0,1,2.8289668560028076,1.4349393844604492,0.45299386978149414,0.32083725929260254,0.04742932319641113,0.18908119201660156
2201,0.84,0.5689090909090905,734,1000,53,46,1042.9787234042553,0,0,0,0,0,2.8302619457244873,1.435906171798706,0.45299482345581055,0.32083725929260254,0.04742932319641113,0.18918728828430176
2202,0.82,0.5689090909090905,735,1000,37,7,1185.2857142857142,0,1,1,0,1,2.833348035812378,1.436861276626587,0.4542548656463623,0.32140016555786133,0.04745125770568848,0.1892709732055664
2203,0.8,0.5689090909090905,735,1000,34,8,1247.75,0,0,0,0,0,2.8344929218292236,1.4378092288970947,0.4542548656463623,0.32140016555786133,0.04745125770568848,0.18935680389404297
2204,0.8,0.5689090909090905,734,1000,44,39,1078.3968253968253,0,0,1,0,2,2.837764024734497,1.4387540817260742,0.45564866065979004,0.3219423294067383,0.04751324653625488,0.18944478034973145
2205,0.8,0.5689090909090905,734,1000,42,26,1155.90625,0,0,0,0,0,2.8389530181884766,1.4396867752075195,0.45564985275268555,0.3219423294067383,0.04751324653625488,0.18953847885131836
2206,0.8,0.5689090909090905,733,1000,35,30,1352.974358974359,0,0,1,0,2,2.8421168327331543,1.4406077861785889,0.45701169967651367,0.3224973678588867,0.04756331443786621,0.1896207332611084
2207,0.8,0.5689090909090905,733,1000,40,30,1158.36,0,0,0,0,0,2.8433139324188232,1.4415504932403564,0.4570128917694092,0.3224973678588867,0.04756331443786621,0.1897115707397461
2208,0.8,0.5689090909090905,733,1000,53,23,1267.121212121212,0,1,1,0,2,2.846680164337158,1.4425113201141357,0.45836949348449707,0.32311248779296875,0.047605276107788086,0.18981504440307617
2209,0.8,0.5689090909090905,733,1000,30,23,946.8214285714286,0,0,1,0,1,2.8498480319976807,1.4434483051300049,0.45967841148376465,0.3237273693084717,0.04764914512634277,0.1898958683013916
2210,0.8,0.5689090909090905,732,1000,44,35,1234.406779661017,2,0,1,0,1,2.8525009155273438,1.444385290145874,0.46099352836608887,0.32373929023742676,0.04770612716674805,0.18999075889587402
2211,0.8,0.5689090909090905,732,1000,25,15,1103.8823529411766,0,0,0,0,0,2.853593111038208,1.4453024864196777,0.4609947204589844,0.32373929023742676,0.04770612716674805,0.1900649070739746
2212,0.82,0.5689090909090905,732,1000,48,19,1359.8333333333333,0,0,0,0,0,2.8548269271850586,1.4462735652923584,0.4609956741333008,0.32373929023742676,0.04770612716674805,0.19016075134277344
2213,0.82,0.5689090909090905,732,1000,35,28,1021.875,0,0,0,0,0,2.8559610843658447,1.4471848011016846,0.4609966278076172,0.32373929023742676,0.04770612716674805,0.19023966789245605
2214,0.82,0.5689090909090905,731,1000,40,31,1205.2222222222222,0,0,1,0,2,2.8592047691345215,1.4481346607208252,0.46230649948120117,0.32436227798461914,0.047760009765625,0.1903235912322998
2215,0.82,0.5689090909090905,731,1000,32,21,1061.225806451613,0,0,0,0,0,2.8603689670562744,1.4490885734558105,0.4623074531555176,0.32436227798461914,0.047760009765625,0.19040536880493164
2216,0.82,0.5689090909090905,729,1000,60,21,975.7380952380952,1,0,2,0,2,2.863286018371582,1.450068473815918,0.4636573791503906,0.3245391845703125,0.047801971435546875,0.19051361083984375
2217,0.82,0.5689090909090905,729,1000,30,16,1392.6,0,0,0,0,0,2.8645009994506836,1.4509954452514648,0.46365833282470703,0.3245391845703125,0.04783797264099121,0.19059371948242188
2218,0.82,0.5689090909090905,730,1000,55,52,1015.7435897435897,1,1,1,0,0,2.867608070373535,1.452021598815918,0.46492815017700195,0.3248481750488281,0.0479130744934082,0.19069695472717285
2219,0.82,0.5689090909090905,730,1000,48,15,1590.6666666666667,0,0,0,0,0,2.8688368797302246,1.4529876708984375,0.46492934226989746,0.3248481750488281,0.0479130744934082,0.19079804420471191
2220,0.82,0.5689090909090905,730,1000,58,54,1062.485294117647,0,0,2,0,1,2.872127056121826,1.4539456367492676,0.4661741256713867,0.32544827461242676,0.04799389839172363,0.1909031867980957
2221,0.82,0.5689090909090905,730,1000,33,13,1290.625,0,0,1,0,1,2.875290870666504,1.4548966884613037,0.4674980640411377,0.3260364532470703,0.048024892807006836,0.19098854064941406
2222,0.82,0.5689090909090905,730,1000,32,25,880.75,0,0,0,0,0,2.876412868499756,1.4558048248291016,0.4674990177154541,0.3260364532470703,0.048024892807006836,0.1910693645477295
2223,0.82,0.5689090909090905,729,1000,42,19,653.6111111111111,2,0,2,0,1,2.8792078495025635,1.4569077491760254,0.46881723403930664,0.3260464668273926,0.048063039779663086,0.19116568565368652
2224,0.82,0.5689090909090905,730,1000,38,30,1065.8214285714287,0,1,1,0,1,2.882420063018799,1.457834005355835,0.4701082706451416,0.3266444206237793,0.04811406135559082,0.1912555694580078
2225,0.82,0.5689090909090905,731,1000,25,12,1143.5833333333333,0,0,1,0,0,2.885423183441162,1.4587490558624268,0.47135353088378906,0.32723355293273926,0.04814505577087402,0.1913304328918457
2226,0.82,0.5689090909090905,731,1000,41,33,1123.0227272727273,0,0,0,0,0,2.8867897987365723,1.4597249031066895,0.47135424613952637,0.32723355293273926,0.04819798469543457,0.19142365455627441
2227,0.82,0.5689090909090905,731,1000,69,66,1053.448275862069,0,1,1,0,0,2.8901498317718506,1.4607188701629639,0.4726552963256836,0.3276505470275879,0.04829120635986328,0.19154644012451172
2228,0.8,0.5689090909090905,731,1000,40,14,982.75,0,0,0,0,0,2.891335964202881,1.4616749286651611,0.4726560115814209,0.3276505470275879,0.04829120635986328,0.19163846969604492
2229,0.82,0.5689090909090905,731,1000,53,41,1200.7358490566037,0,0,0,0,0,2.8927371501922607,1.462620735168457,0.4726560115814209,0.3276505470275879,0.048356056213378906,0.19173765182495117
2230,0.84,0.5689090909090905,731,1000,37,18,957.8076923076923,0,0,0,0,0,2.8939898014068604,1.4635426998138428,0.4726569652557373,0.3276505470275879,0.04839491844177246,0.19182467460632324
2231,0.84,0.5689090909090905,731,1000,45,41,1100.3,0,0,0,0,0,2.8952059745788574,1.4644765853881836,0.4726579189300537,0.3276505470275879,0.04839491844177246,0.19191741943359375
2232,0.84,0.5689090909090905,732,1000,33,9,1391.3076923076924,0,0,2,0,1,2.898439884185791,1.465421438217163,0.4740586280822754,0.32827043533325195,0.04841780662536621,0.19199442863464355
2233,0.84,0.5689090909090905,732,1000,43,33,1079.4594594594594,0,1,0,0,1,2.901569128036499,1.4663753509521484,0.4753305912017822,0.32876133918762207,0.04847383499145508,0.19208836555480957
2234,0.84,0.5689090909090905,732,1000,43,41,1145.7543859649122,0,0,0,0,0,2.902937889099121,1.4673283100128174,0.47533178329467773,0.32876133918762207,0.0485377311706543,0.1921844482421875
2235,0.84,0.5689090909090905,732,1000,56,45,1168.2372881355932,0,0,0,0,0,2.9042210578918457,1.4682762622833252,0.47533273696899414,0.32876133918762207,0.0485377311706543,0.1922914981842041
2236,0.86,0.5689090909090905,732,1000,61,36,1294.3396226415093,0,0,2,0,2,2.907607078552246,1.469236135482788,0.4766807556152344,0.32935547828674316,0.048595428466796875,0.19240069389343262
2237,0.86,0.5689090909090905,732,1000,38,28,1284.1612903225807,0,0,2,0,2,2.9111130237579346,1.4701552391052246,0.47815775871276855,0.3301215171813965,0.048644304275512695,0.1924905776977539
2238,0.86,0.5689090909090905,732,1000,33,19,981.8275862068965,0,0,0,0,0,2.912360906600952,1.4710993766784668,0.47815895080566406,0.3301215171813965,0.048681020736694336,0.19257783889770508
2239,0.86,0.5689090909090905,732,1000,40,30,1213.5531914893618,0,1,1,0,2,2.9156899452209473,1.4720535278320312,0.4795088768005371,0.3307504653930664,0.04873204231262207,0.19266891479492188
2240,0.84,0.5689090909090905,733,1000,39,9,1506.0,0,0,1,0,0,2.918884038925171,1.4730112552642822,0.4807889461517334,0.33141350746154785,0.04875588417053223,0.19275879859924316
2241,0.84,0.5689090909090905,732,1000,54,36,1045.7966101694915,1,0,1,0,1,2.921844959259033,1.4739859104156494,0.48203277587890625,0.33169031143188477,0.04881596565246582,0.1928725242614746
2242,0.84,0.5689090909090905,732,1000,39,35,1310.3333333333333,0,0,0,0,0,2.9230430126190186,1.4749250411987305,0.48203372955322266,0.33169031143188477,0.04881596565246582,0.19296479225158691
2243,0.84,0.5689090909090905,732,1000,31,22,1094.1333333333334,0,0,0,0,0,2.9241459369659424,1.475827932357788,0.48203492164611816,0.33169031143188477,0.04881596565246582,0.1930406093597412
2244,0.84,0.5689090909090905,731,1000,41,28,954.4038461538462,1,0,1,0,1,2.9268300533294678,1.476754903793335,0.4832940101623535,0.3318312168121338,0.04886579513549805,0.19312787055969238
2245,0.84,0.5689090909090905,731,1000,19,13,1079.5833333333333,0,0,0,0,0,2.9279658794403076,1.4777381420135498,0.4832949638366699,0.3318312168121338,0.04886579513549805,0.19319558143615723
2246,0.84,0.5689090909090905,731,1000,26,17,1328.3157894736842,0,1,1,0,1,2.930881977081299,1.478661298751831,0.4845919609069824,0.33223414421081543,0.04890179634094238,0.19326448440551758
2247,0.86,0.5689090909090905,731,1000,31,12,1361.8333333333333,0,0,1,0,1,2.9339520931243896,1.4795904159545898,0.485886812210083,0.33277320861816406,0.04893183708190918,0.19334650039672852
2248,0.88,0.5689090909090905,731,1000,43,30,1241.095238095238,0,0,0,0,0,2.935150146484375,1.4805223941802979,0.4858877658843994,0.33277320861816406,0.04893183708190918,0.19344162940979004
2249,0.9,0.5689090909090905,731,1000,38,28,1072.1842105263158,0,0,0,0,0,2.9363319873809814,1.4814672470092773,0.4858887195587158,0.33277320861816406,0.04893183708190918,0.19352483749389648
2250,0.9,0.5689090909090905,733,1000,34,25,771.18,0,1,0,0,0,2.9394848346710205,1.4824235439300537,0.487149715423584,0.33336830139160156,0.04897761344909668,0.1936037540435791
2251,0.9,0.5689090909090905,733,1000,28,21,1256.5416666666667,0,0,0,0,0,2.9407129287719727,1.4833414554595947,0.4871509075164795,0.33336830139160156,0.04901766777038574,0.19368195533752441
2252,0.92,0.5689090909090905,734,1000,35,20,1049.24,0,0,2,0,1,2.9439139366149902,1.4843025207519531,0.48847484588623047,0.33397626876831055,0.0490565299987793,0.19376587867736816
2253,0.94,0.5689090909090905,734,1000,38,23,1475.48,0,0,0,0,0,2.9450860023498535,1.4852395057678223,0.4884757995605469,0.33397626876831055,0.0490565299987793,0.19385409355163574
2254,0.94,0.5689090909090905,734,1000,54,44,1061.9402985074628,0,0,0,0,0,2.9464168548583984,1.4862515926361084,0.4884767532348633,0.33397626876831055,0.0490565299987793,0.1939542293548584
2255,0.94,0.5689090909090905,734,1000,41,24,810.1355932203389,0,0,0,0,0,2.9476161003112793,1.4872095584869385,0.4884774684906006,0.33397626876831055,0.0490565299987793,0.19404077529907227
2256,0.94,0.5689090909090905,734,1000,27,5,1352.3,0,0,0,0,0,2.948734998703003,1.4881694316864014,0.4884786605834961,0.33397626876831055,0.0490565299987793,0.19411015510559082
2257,0.94,0.5689090909090905,732,1000,39,23,1357.5882352941176,0,0,1,0,2,2.951904058456421,1.489135503768921,0.4898548126220703,0.3344762325286865,0.049100399017333984,0.19419312477111816
2258,0.94,0.5645454545454545,732,1000,50,39,1230.135593220339,0,1,2,0,2,2.9557600021362305,1.4900834560394287,0.4911835193634033,0.3351752758026123,0.0491633415222168,0.19429636001586914
2259,0.94,0.5645454545454545,732,1000,40,31,1198.1538461538462,0,0,0,0,0,2.9569530487060547,1.4910213947296143,0.4911842346191406,0.3351752758026123,0.0491633415222168,0.19478821754455566
2260,0.94,0.5645454545454545,732,1000,29,22,1390.111111111111,0,0,1,0,1,2.960068941116333,1.4919395446777344,0.49248433113098145,0.3357832431793213,0.04920625686645508,0.19486284255981445
2261,0.94,0.5645454545454545,732,1000,57,52,1007.2553191489362,0,0,0,0,0,2.9613709449768066,1.4928944110870361,0.49248433113098145,0.3357832431793213,0.04920625686645508,0.19497179985046387
2262,0.92,0.5645454545454545,733,1000,39,10,1494.1,0,1,1,0,1,2.9646201133728027,1.4938461780548096,0.49385619163513184,0.3363792896270752,0.04923224449157715,0.19505596160888672
2263,0.92,0.5645454545454545,733,1000,41,35,833.4285714285714,0,0,0,0,0,2.9659740924835205,1.494798183441162,0.49385714530944824,0.3363792896270752,0.04928851127624512,0.19514703750610352
2264,0.92,0.5645454545454545,733,1000,65,61,1158.2467532467533,0,1,1,0,2,2.96948504447937,1.4957633018493652,0.4952390193939209,0.33696436882019043,0.049373626708984375,0.1952672004699707
2265,0.92,0.5645454545454545,733,1000,36,27,1006.3225806451613,0,0,0,0,0,2.9706380367279053,1.4966814517974854,0.4952399730682373,0.33696436882019043,0.049373626708984375,0.19535613059997559
2266,0.92,0.5645454545454545,733,1000,36,30,1217.1,0,0,0,0,0,2.972064971923828,1.497739553451538,0.4952409267425537,0.33696436882019043,0.04942750930786133,0.19543981552124023
2267,0.92,0.5645454545454545,732,1000,50,46,1135.0967741935483,0,0,1,0,1,2.9752261638641357,1.4987115859985352,0.49656081199645996,0.3373563289642334,0.04949617385864258,0.1955418586730957
2268,0.92,0.5645454545454545,732,1000,36,22,1089.4242424242425,0,0,0,0,0,2.976438045501709,1.499694585800171,0.49656200408935547,0.3373563289642334,0.04949617385864258,0.19562983512878418
2269,0.92,0.5645454545454545,732,1000,52,49,1117.126984126984,0,0,0,0,0,2.977720022201538,1.5006566047668457,0.4965629577636719,0.3373563289642334,0.04949617385864258,0.19573020935058594
2270,0.92,0.5645454545454545,732,1000,44,41,1173.622950819672,0,0,1,0,1,2.9809439182281494,1.5016067028045654,0.4979562759399414,0.3378453254699707,0.04955911636352539,0.19581890106201172
2271,0.92,0.5645454545454545,732,1000,40,30,794.9310344827586,0,0,0,0,0,2.982224941253662,1.502631664276123,0.4979572296142578,0.3378453254699707,0.04955911636352539,0.19591355323791504
2272,0.92,0.5645454545454545,732,1000,43,38,1318.9285714285713,0,0,0,0,0,2.9834418296813965,1.5035805702209473,0.4979581832885742,0.3378453254699707,0.04955911636352539,0.19600224494934082
2273,0.92,0.5645454545454545,732,1000,47,34,983.9090909090909,0,0,1,0,1,2.9866230487823486,1.5045363903045654,0.4992649555206299,0.33837056159973145,0.04961705207824707,0.19609546661376953
2274,0.92,0.5645454545454545,732,1000,43,29,1217.7368421052631,0,0,0,0,0,2.9881081581115723,1.5056242942810059,0.4992661476135254,0.33837056159973145,0.049668073654174805,0.19619393348693848
2275,0.92,0.5645454545454545,731,1000,34,23,647.566037735849,2,0,1,0,1,2.9907431602478027,1.506575345993042,0.500601053237915,0.3383805751800537,0.04971003532409668,0.19627881050109863
2276,0.92,0.5645454545454545,731,1000,42,38,1058.6206896551723,0,0,0,0,0,2.991942882537842,1.5075042247772217,0.5006020069122314,0.3383805751800537,0.04971003532409668,0.19637060165405273
2277,0.92,0.5645454545454545,730,1000,46,33,1166.9375,0,1,0,0,2,2.995213031768799,1.5084631443023682,0.5019922256469727,0.3388936519622803,0.04976463317871094,0.19646239280700684
2278,0.94,0.5645454545454545,730,1000,47,38,1233.698113207547,0,0,0,0,0,2.9964711666107178,1.509430170059204,0.5019931793212891,0.3388936519622803,0.04976463317871094,0.19656133651733398
2279,0.94,0.5645454545454545,730,1000,41,35,833.4285714285714,0,0,0,0,0,2.997673988342285,1.510378122329712,0.5019941329956055,0.3388936519622803,0.04976463317871094,0.19664549827575684
2280,0.94,0.5645454545454545,729,1000,42,33,1223.8909090909092,1,0,2,0,1,3.000495195388794,1.5113131999969482,0.503277063369751,0.3391075134277344,0.04981851577758789,0.1967315673828125
2281,0.94,0.5645454545454545,729,1000,37,19,1541.7307692307693,0,0,0,0,0,3.001662015914917,1.512254238128662,0.5032777786254883,0.3391075134277344,0.04981851577758789,0.19681978225708008
2282,0.96,0.5645454545454545,729,1000,28,18,1331.6,0,0,1,0,1,3.0047810077667236,1.5131502151489258,0.504619836807251,0.3397035598754883,0.049855709075927734,0.19689416885375977
2283,0.96,0.5645454545454545,729,1000,34,31,737.3170731707318,0,0,0,0,0,3.0060391426086426,1.514082908630371,0.5046207904815674,0.3397035598754883,0.04990553855895996,0.1969759464263916
2284,0.96,0.5645454545454545,729,1000,45,38,829.0882352941177,0,0,0,0,0,3.0072739124298096,1.51503586769104,0.5046217441558838,0.3397035598754883,0.04990553855895996,0.19707274436950684
2285,0.94,0.5645454545454545,729,1000,42,19,1158.9333333333334,0,0,0,0,0,3.0084259510040283,1.5159518718719482,0.5046226978302002,0.3397035598754883,0.04990553855895996,0.1971597671508789
2286,0.94,0.5645454545454545,728,1000,52,29,935.3095238095239,0,1,0,0,2,3.011646032333374,1.5169880390167236,0.5059146881103516,0.34017372131347656,0.049953460693359375,0.19725584983825684
2287,0.92,0.5645454545454545,728,1000,27,10,1052.4666666666667,0,0,0,0,0,3.0127270221710205,1.517890214920044,0.5059146881103516,0.34017372131347656,0.049953460693359375,0.19733405113220215
2288,0.92,0.5645454545454545,728,1000,59,29,1153.1568627450981,0,0,0,0,0,3.0141351222991943,1.5188512802124023,0.505915641784668,0.34017372131347656,0.0500035285949707,0.19744205474853516
2289,0.92,0.5645454545454545,728,1000,31,16,1030.3684210526317,0,1,0,0,2,3.017436981201172,1.5197813510894775,0.5073246955871582,0.3408217430114746,0.05003762245178223,0.19752144813537598
2290,0.94,0.5645454545454545,728,1000,45,32,1154.5,0,0,0,0,0,3.0188639163970947,1.5207831859588623,0.5073256492614746,0.3408217430114746,0.0500946044921875,0.1976327896118164
2291,0.94,0.5645454545454545,728,1000,26,16,983.6923076923077,0,0,0,0,0,3.020004987716675,1.5217421054840088,0.507326602935791,0.3408217430114746,0.0500946044921875,0.1977088451385498
2292,0.92,0.5645454545454545,727,1000,20,6,1295.2857142857142,0,0,1,0,2,3.022922992706299,1.5226647853851318,0.5086836814880371,0.3412296772003174,0.050116539001464844,0.19777369499206543
2293,0.92,0.5645454545454545,727,1000,22,11,1013.0,0,0,0,0,0,3.0240719318389893,1.5235788822174072,0.5086846351623535,0.3412296772003174,0.05014371871948242,0.1978447437286377
2294,0.92,0.5645454545454545,727,1000,51,34,1130.8085106382978,0,0,0,0,0,3.025466203689575,1.5245306491851807,0.5086855888366699,0.3412296772003174,0.05019950866699219,0.19794678688049316
2295,0.92,0.5645454545454545,727,1000,31,16,1330.611111111111,0,0,0,0,0,3.026710033416748,1.5254623889923096,0.5086865425109863,0.3412296772003174,0.05023455619812012,0.1980266571044922
2296,0.92,0.5645454545454545,727,1000,54,25,1329.09375,0,0,0,0,0,3.0279700756073,1.526423454284668,0.5086874961853027,0.3412296772003174,0.05023455619812012,0.19813299179077148
2297,0.92,0.5645454545454545,727,1000,39,31,866.7794117647059,0,0,0,0,0,3.0292739868164062,1.527357578277588,0.5086886882781982,0.3412296772003174,0.05028653144836426,0.19821929931640625
2298,0.92,0.5645454545454545,728,1000,31,23,1115.909090909091,0,0,1,0,0,3.032351016998291,1.528308629989624,0.5099577903747559,0.3417837619781494,0.05032753944396973,0.19829797744750977
2299,0.92,0.5645454545454545,728,1000,30,19,1268.0666666666666,0,0,0,0,0,3.033569097518921,1.5292396545410156,0.5099587440490723,0.3417837619781494,0.050365447998046875,0.19837713241577148
2300,0.92,0.5645454545454545,728,1000,36,23,1381.15625,0,0,1,0,1,3.036530017852783,1.5302035808563232,0.5112676620483398,0.3421487808227539,0.05040550231933594,0.19846010208129883
2301,0.92,0.5645454545454545,728,1000,28,14,1162.0434782608695,0,0,1,0,2,3.039790153503418,1.5311393737792969,0.5125706195831299,0.3428676128387451,0.05043935775756836,0.19853830337524414
2302,0.92,0.5645454545454545,728,1000,23,11,1219.8333333333333,0,0,0,0,0,3.04089093208313,1.5320754051208496,0.5125715732574463,0.3428676128387451,0.05043935775756836,0.19861340522766113
2303,0.92,0.5645454545454545,728,1000,46,34,1054.9642857142858,0,0,0,0,0,3.0422210693359375,1.53300142288208,0.5125725269317627,0.3428676128387451,0.050495147705078125,0.19870758056640625
2304,0.9,0.5645454545454545,729,1000,28,15,1366.625,0,1,1,0,1,3.045362949371338,1.5339155197143555,0.5138766765594482,0.3434946537017822,0.050527095794677734,0.19878363609313965
2305,0.9,0.5645454545454545,729,1000,43,36,1071.7906976744187,0,0,0,0,0,3.0465779304504395,1.5348572731018066,0.5138778686523438,0.3434946537017822,0.050527095794677734,0.19887995719909668
2306,0.9,0.5645454545454545,728,1000,36,24,1081.0277777777778,1,1,1,0,2,3.04951810836792,1.535790205001831,0.5152239799499512,0.3437924385070801,0.05057334899902344,0.19896340370178223
2307,0.88,0.5645454545454545,728,1000,34,10,932.0833333333334,0,0,2,0,2,3.0526599884033203,1.536729335784912,0.5165119171142578,0.34442639350891113,0.05060005187988281,0.19904828071594238
