Specified Values,Specified Attribute Names,class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
"1.0, 1.0, 1.0, 1.0, 1.0","A_2, R_1, R_2, R_3, R_4",1.0,0.512908935546875,0.875,1,81.4208,4979,4791,0.45454545454545453,0.0007525308596136006,7,8
"0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_2",0.0,0.0,0.0,1,80.35934719999999,4794,4794,0.36363636363636365,0.0007427203936390184,0,11
"0.0, 0.0, 0.0, 1.0","A_0, R_2, R_3, R_4",0.0,0.17525145137855438,0.7058823529411765,1,72.1094827098112,4966,4795,0.36363636363636365,0.0006664711106978352,12,17
"1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, R_0, R_1, R_2, R_3, R_5",1.0,0.1,1.0,1,75.87192007299511,4810,4810,0.6363636363636364,0.0007012453971597603,0,0
"1.0, 1.0, 1.0","A_2, R_3, R_7",1.0,0.17256359665582893,0.7037037037037037,1,80.27201932419675,4962,4812,0.2727272727272727,0.0007419132666954555,19,27
"0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_2, R_0, R_2, R_3",1.0,1.0,1.0,1,82.16,4996,4822,0.45454545454545453,0.0007593629075844677,6,6
"1.0, 1.0, 0.0, 0.0","A_1, A_2, R_3, R_7",1.0,0.0,0.0,1,72.938624,4823,4823,0.36363636363636365,0.000674134440066337,0,10
"0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_0",0.0,0.002757929721271342,0.3076923076923077,1,76.19411456,4957,4825,0.36363636363636365,0.0007042232762062516,4,13
"0.0, 0.0, 0.0, 1.0","A_0, R_2, R_3, R_4",1.0,0.008416533573215765,0.38461538461538464,1,71.842335744,4838,4827,0.36363636363636365,0.0006640020077680547,5,13
"0.0, 0.0, 0.0, 0.0, 0.0","A_2, R_0, R_4, R_6, R_7",0.0,1.0,1.0,1,83.33333333333333,4831,4831,0.45454545454545453,0.0007702074281731456,3,3
"0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_2, R_1, R_6, R_7",1.0,1.0,1.0,1,83.24,4922,4837,0.45454545454545453,0.0007693447958535916,6,6
"1.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, R_0, R_2, R_4, R_5",1.0,0.0,0.0,1,82.66666666666667,4841,4841,0.5454545454545454,0.0007640457687477605,0,3
"0.0, 1.0, 1.0, 1.0","A_0, A_1, R_2, R_6",1.0,0.21208362139917689,0.7333333333333333,1,68.25759330304,4999,4850,0.36363636363636365,0.0006308700646946756,11,15
"0.0, 1.0, 1.0, 1.0","A_2, R_0, R_6, R_7",1.0,0.13168724279835387,0.6666666666666666,1,64.94015999999999,4974,4858,0.36363636363636365,0.0006002087234250309,6,9
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, R_2, R_4, R_6",1.0,1.0,1.0,1,88.75,4977,4858,0.45454545454545453,0.0008202709110044001,4,4
"1.0, 1.0, 0.0, 0.0","A_0, A_1, R_1, R_7",0.0,0.03125,0.5,1,68.64672,4986,4863,0.36363636363636365,0.0006344665639646644,5,10
"0.0, 1.0, 1.0","A_0, A_1, A_2",0.0,0.01734152991583261,0.4444444444444444,1,64.89212458139647,4992,4865,0.2727272727272727,0.0005997647565903449,8,18
"0.0, 0.0, 1.0, 1.0","A_2, R_0, R_4, R_6",1.0,0.2994492622121735,0.7857142857142857,1,67.88774533120001,4977,4876,0.36363636363636365,0.0006274517488322044,11,14
"1.0, 1.0, 0.0, 0.0, 1.0, 1.0","A_1, R_3, R_4, R_5, R_6, R_7",1.0,1.0,1.0,1,79.66666666666667,4983,4881,0.5454545454545454,0.0007363183013335273,3,3
"0.0, 1.0, 0.0, 0.0","A_0, A_2, R_1, R_6",0.0,1.0,1.0,1,72.0,4994,4892,0.36363636363636365,0.0006654592179415978,5,5
"0.0, 0.0, 0.0, 0.0","A_1, R_0, R_1, R_3",0.0,0.2373046875,0.75,1,65.6816,4965,4892,0.36363636363636365,0.0006070614745715674,6,8
"1.0, 1.0, 0.0","A_0, A_1, A_2",1.0,0.011457744751662521,0.4090909090909091,1,74.66514916262437,4983,4894,0.2727272727272727,0.03584814128461946,9,22
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, R_2, R_3, R_5, R_6",1.0,1.0,1.0,1,83.33333333333333,4943,4895,0.5454545454545454,0.0007702074281731456,3,3
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, R_4, R_5, R_6, R_7",1.0,1.0,1.0,1,73.8,4977,4911,0.45454545454545453,0.0006820956983901378,5,5
"1.0, 0.0, 0.0, 0.0","A_1, A_2, R_2, R_4",0.0,0.13168724279835387,0.6666666666666666,1,77.36,4986,4913,0.36363636363636365,0.0007149989597216946,4,6
"0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_4, R_5, R_7",1.0,0.1,1.0,1,66.32057577530982,4922,4922,0.6363636363636364,0.0006129672012343632,0,0
"0.0, 1.0, 0.0, 0.0","A_1, R_2, R_4, R_5",0.0,0.18593443208187066,0.7142857142857143,2,76.256,4970,4926,0.36363636363636365,0.0014095905034265134,5,7
"1.0, 0.0, 0.0, 0.0","A_1, A_2, R_0, R_1",1.0,1.0,1.0,1,82.25,4977,4927,0.36363636363636365,0.0007601947316068947,4,4
"0.0, 0.0, 1.0, 1.0","A_0, A_2, R_2, R_3",1.0,0.2373046875,0.75,1,72.25,4996,4934,0.36363636363636365,0.0006677698402261172,3,4
"1.0, 0.0, 1.0","A_0, A_2, R_5",1.0,0.010240000000000003,0.4,1,72.276864,4977,4944,0.2727272727272727,0.0006680181304543226,4,10
"1.0, 1.0","A_2, R_7",1.0,0.02094302882090425,0.46153846153846156,1,69.033040896,4987,4946,0.18181818181818182,0.000638037130649757,6,13
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_3, R_7",1.0,0.0636294839443727,0.8855421686746988,1,73.14053793415167,4946,4946,0.45454545454545453,0.0006760006274095602,0,0
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_1, A_2, R_0, R_2, R_4, R_5, R_6",1.0,0.03540925979614258,0.8125,1,74.389269991424,4954,4954,0.6363636363636364,0.0006875420198852693,0,0
"1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_2, R_5",0.0,0.061865234375,0.875,1,71.873123710805,4955,4955,0.45454545454545453,0.0006642865652168334,0,0
"0.0, 0.0, 1.0","A_0, R_3, R_4",0.0,0.13168724279835387,0.6666666666666666,1,74.66666666666667,4966,4959,0.2727272727272727,0.0006901058556431386,2,3
"0.0, 1.0, 1.0, 0.0, 1.0, 1.0","A_1, R_1, R_3, R_4, R_5, R_7",1.0,1.0,1.0,1,93.0,4962,4962,0.5454545454545454,0.0008595514898412306,1,1
"0.0, 0.0, 0.0, 0.0","A_0, A_2, R_2, R_3",0.0,0.1,1.0,1,79.96030061774051,4966,4966,0.36363636363636365,0.0007390322099368981,0,0
"0.0, 0.0","R_0, R_7",0.0,0.06092699470458736,0.5714285714285714,1,66.896,4988,4966,0.18181818181818182,0.0006182855533808491,4,7
"0.0, 1.0, 1.0, 1.0","A_2, R_0, R_1, R_4",1.0,0.0,0.0,1,63.0,4969,4969,0.36363636363636365,0.0005822768156988981,0,1
"1.0, 0.0","A_0, R_6",0.0,0.03125,0.5,1,54.5,4986,4986,0.18181818181818182,0.0005037156580252372,1,2
"0.0, 0.0, 0.0, 1.0","A_0, A_2, R_2, R_7",0.0,0.1,1.0,1,79.3682404941924,4991,4991,0.36363636363636365,0.0007335601006759158,0,0
"0.0, 1.0, 1.0, 1.0","A_0, A_2, R_3, R_5",1.0,0.029710982631895394,0.7844827586206896,1,78.90563956295065,4999,4999,0.36363636363636365,0.0007292845165936492,0,0
"0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_3",0.0,0.1,1.0,1,74.12407303951422,4999,4999,0.36363636363636365,0.0006850909399377917,0,0
