A_0,A_1,A_2,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
#,0.0,#,#,#,#,#,1.0,1.0,1.0,0.0,1.0,0.22733534048886378,0.7435897435897436,1,48.25563499215685,4895,3671,0.45454545454545453,0.000709649081205738,29,39
1.0,0.0,#,#,#,0.0,#,#,0.0,#,#,0.0,0.2373046875,0.75,3,55.102564627213454,4939,3674,0.36363636363636365,0.002431020814427421,63,84
0.0,0.0,#,1.0,0.0,0.0,0.0,1.0,#,#,1.0,0.0,0.03125,0.5,1,28.5,4562,3690,0.7272727272727273,0.0004191220117122232,2,4
0.0,#,1.0,#,#,1.0,1.0,#,#,#,#,1.0,0.17898007205164654,0.7088607594936709,1,56.52160178543388,4944,3698,0.36363636363636365,0.0008312086822985347,56,79
0.0,#,#,0.0,#,0.0,0.0,#,#,1.0,#,0.0,0.5625098415746331,0.8913043478260869,2,41.98279293172568,4991,3699,0.45454545454545453,0.0012348008863749176,41,46
0.0,0.0,1.0,#,0.0,0.0,#,1.0,#,#,1.0,1.0,0.0,0.0,1,39.032,3708,3708,0.6363636363636364,0.000574005977584263,0,8
1.0,#,1.0,#,#,0.0,#,#,1.0,1.0,1.0,1.0,1.0,1.0,1,43.53025888645939,4949,3721,0.5454545454545454,0.000640157532450763,19,19
#,0.0,1.0,#,0.0,0.0,1.0,#,#,#,#,0.0,0.2495343537242618,0.7575757575757576,1,43.58377215117435,4994,3727,0.45454545454545453,0.0006409445004213111,25,33
0.0,1.0,1.0,#,#,#,0.0,1.0,#,#,#,0.0,1.0,1.0,2,46.64065159060566,4991,3728,0.45454545454545453,0.0013717981559455122,41,41
1.0,0.0,#,#,0.0,#,0.0,#,1.0,#,#,1.0,0.46266436603796024,0.8571428571428571,1,35.06628753614217,4967,3731,0.45454545454545453,0.0005156860693132339,30,35
1.0,1.0,0.0,#,#,#,1.0,#,#,0.0,#,0.0,1.0,1.0,1,49.32594980287336,4933,3733,0.45454545454545453,0.0007253891688068921,48,48
1.0,0.0,0.0,#,#,#,#,1.0,0.0,#,#,1.0,1.0,1.0,4,49.24893197177924,4854,3735,0.45454545454545453,0.002897026167395164,40,40
1.0,#,#,#,#,#,#,0.0,0.0,#,#,0.0,0.2222903719323048,0.7402597402597403,1,56.169451381712335,4982,3754,0.2727272727272727,0.000826029945960533,114,154
1.0,#,0.0,#,#,#,#,1.0,#,1.0,#,1.0,1.0,1.0,8,60.05270690863477,4981,3787,0.36363636363636365,0.007065097916719026,85,85
1.0,1.0,1.0,#,1.0,#,#,#,#,#,0.0,0.0,1.0,1.0,2,58.25554457006539,4931,3789,0.45454545454545453,0.0017134162128839923,44,44
1.0,#,#,1.0,#,#,#,1.0,1.0,#,1.0,1.0,0.6062776116457453,0.9047619047619048,1,57.32756051652314,4970,3814,0.45454545454545453,0.0008430611400083999,38,42
#,1.0,#,#,#,0.0,#,#,1.0,0.0,#,0.0,0.2535525376,0.76,1,57.5992502442396,4933,3815,0.36363636363636365,0.0008470566187888234,57,75
1.0,1.0,1.0,#,#,1.0,#,#,#,0.0,0.0,1.0,0.0,0.0,1,60.10057952218317,3854,3854,0.5454545454545454,0.0008838412559441354,0,19
#,1.0,1.0,#,#,0.0,1.0,#,#,#,#,1.0,0.231092867969897,0.746031746031746,1,50.02146373986345,4988,3858,0.36363636363636365,0.0007356174214540912,47,63
1.0,0.0,0.0,#,#,0.0,#,1.0,#,1.0,#,1.0,1.0,1.0,1,64.71079670087678,4877,3864,0.5454545454545454,0.0009516392734306027,17,17
#,1.0,0.0,#,#,#,1.0,#,#,0.0,#,0.0,0.23257765406103217,0.7469879518072289,1,55.58386232718753,4975,3869,0.36363636363636365,0.0008048587920658712,62,83
#,1.0,#,#,#,1.0,#,#,#,1.0,1.0,1.0,0.5549289573066435,0.8888888888888888,1,64.5008514440882,4986,3877,0.36363636363636365,0.0009485518110314914,64,72
#,1.0,1.0,0.0,#,#,1.0,#,#,#,#,1.0,0.15473810605760632,0.6885245901639344,1,56.24661203220776,4965,3881,0.36363636363636365,0.0008271646732258195,42,61
#,#,0.0,0.0,#,#,#,0.0,#,0.0,#,0.0,0.5734249721032963,0.8947368421052632,2,53.83103253065764,4971,3882,0.36363636363636365,0.001583282150652306,68,76
0.0,1.0,#,#,#,0.0,0.0,#,1.0,1.0,#,1.0,0.0,0.0,1,48.598888715059196,3883,3883,0.5454545454545454,0.0007146969826397921,0,17
1.0,1.0,#,#,#,#,0.0,#,#,#,0.0,0.0,0.2673830631766959,0.7681159420289855,1,51.574807463070165,4958,3890,0.36363636363636365,0.0007584609493892124,53,69
#,0.0,1.0,#,0.0,#,#,#,0.0,#,#,0.0,1.0,1.0,4,53.614060985200794,4994,3891,0.36363636363636365,0.0031538011363058498,59,59
#,1.0,0.0,#,#,#,#,#,1.0,0.0,#,0.0,0.2373046875,0.75,1,56.62204604102607,4955,3893,0.36363636363636365,0.0008239432502531902,57,76
1.0,0.0,0.0,1.0,0.0,#,#,1.0,#,1.0,1.0,0.0,0.0,0.0,1,63.6,3912,3912,0.7272727272727273,0.0009353038577156982,0,5
0.0,1.0,#,#,#,#,1.0,1.0,1.0,0.0,#,1.0,0.08825375108068294,0.6153846153846154,1,54.098879999999994,4875,3913,0.5454545454545454,0.0007955800497185319,8,13
1.0,#,0.0,#,#,#,#,#,#,1.0,#,1.0,0.2287694473461487,0.7445255474452555,2,49.948789096449005,4981,3915,0.2727272727272727,0.0014690973311363698,102,137
#,1.0,1.0,#,#,#,0.0,#,#,#,#,0.0,0.20261714632427985,0.7266666666666667,3,47.88677447102724,4991,3922,0.2727272727272727,0.002112673815863839,109,150
1.0,0.0,#,#,#,#,#,1.0,#,#,#,1.0,0.26445005371433317,0.7664233576642335,1,46.913364427693516,4980,3930,0.2727272727272727,0.0006899096026359143,105,137
1.0,#,0.0,#,#,#,#,1.0,0.0,#,1.0,1.0,0.3411077401491926,0.8064516129032258,1,50.1507589507671,4867,3930,0.45454545454545453,0.0007375188414154489,25,31
1.0,1.0,1.0,0.0,#,#,#,#,1.0,#,0.0,0.0,1.0,1.0,2,56.36883715951821,4924,3941,0.5454545454545454,0.0016579242405737541,19,19
1.0,#,1.0,#,#,0.0,#,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,41.4,4949,3942,0.6363636363636364,0.0006088298696451242,5,5
1.0,0.0,0.0,#,#,#,#,0.0,#,#,1.0,0.0,1.0,1.0,1,38.150714307371445,4948,3952,0.45454545454545453,0.0005610457589039936,31,31
1.0,1.0,1.0,#,#,#,#,#,#,1.0,1.0,1.0,1.0,1.0,1,61.25874198980281,4965,3986,0.45454545454545453,0.0009008732343061823,31,31
0.0,#,0.0,1.0,0.0,1.0,#,1.0,#,#,#,1.0,1.0,1.0,1,59.145667861147814,4986,3989,0.5454545454545454,0.0008697982911588512,21,21
#,1.0,0.0,0.0,#,#,#,0.0,#,0.0,#,0.0,0.2731986815017553,0.7714285714285715,1,59.80242990365509,4955,3997,0.45454545454545453,0.0008794566570701452,27,35
1.0,1.0,0.0,0.0,#,0.0,#,#,1.0,0.0,0.0,0.0,1.0,1.0,1,56.75,4568,3997,0.7272727272727273,0.0008345675145497778,4,4
0.0,#,0.0,1.0,#,1.0,#,#,#,#,#,1.0,1.0,1.0,6,51.21479990497977,4986,3998,0.36363636363636365,0.004347265849318386,64,64
1.0,0.0,0.0,#,0.0,#,#,1.0,#,1.0,#,1.0,1.0,1.0,1,59.645437586636795,4877,4007,0.5454545454545454,0.000877147922483055,17,17
#,1.0,0.0,#,0.0,#,1.0,#,#,0.0,#,0.0,0.13168724279835387,0.6666666666666666,2,54.958080432268176,4933,4009,0.45454545454545453,0.0016164309635518883,18,27
0.0,#,1.0,#,#,#,1.0,#,#,1.0,#,1.0,0.231092867969897,0.746031746031746,1,59.287878324429464,4944,4010,0.36363636363636365,0.0008718896432801541,47,63
1.0,0.0,#,#,#,#,1.0,#,0.0,#,#,0.0,0.2503403425672665,0.7580645161290323,1,53.568253689742335,4982,4026,0.36363636363636365,0.000787776640363352,47,62
1.0,1.0,1.0,1.0,0.0,#,#,0.0,#,#,0.0,0.0,1.0,1.0,1,53.0528,4983,4031,0.6363636363636364,0.0007801963601040784,8,8
#,0.0,#,1.0,#,#,#,#,1.0,#,0.0,1.0,0.19526041471498232,0.7213114754098361,1,39.41728220046771,4967,4035,0.36363636363636365,0.0005796719513013486,44,61
#,1.0,0.0,#,#,0.0,#,#,#,#,#,0.0,0.3094801775214062,0.7909090909090909,2,52.85767642436859,4975,4041,0.2727272727272727,0.001538901188471988,87,110
#,#,0.0,0.0,#,1.0,#,0.0,#,0.0,#,0.0,0.22481780895283973,0.7419354838709677,1,50.39272374262025,4955,4043,0.45454545454545453,0.0007410771842338707,23,31
#,0.0,1.0,#,0.0,#,#,#,#,#,#,0.0,0.2079252481851884,0.7304347826086957,1,46.323637539468955,4994,4046,0.2727272727272727,0.0006812370580831611,84,115
#,0.0,1.0,#,0.0,#,1.0,#,#,#,#,0.0,0.2084017036410597,0.7307692307692307,1,48.0306567089112,4994,4068,0.36363636363636365,0.0007063405425858966,38,52
#,#,1.0,1.0,1.0,#,#,#,#,#,#,1.0,0.10929741719201917,0.6422764227642277,1,56.25566892061325,4988,4081,0.2727272727272727,0.0008272978641482183,79,123
0.0,#,#,0.0,#,#,#,#,#,1.0,#,0.0,0.09122166244342725,0.6194690265486725,1,49.54849216129706,4991,4087,0.2727272727272727,0.0007286618846298298,70,113
#,#,1.0,#,#,1.0,1.0,#,#,#,1.0,1.0,0.1894692059725282,0.7169811320754716,1,63.50804074422062,4984,4093,0.36363636363636365,0.0009339515016357749,38,53
1.0,1.0,#,#,#,#,#,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,67.28796159999999,4099,4099,0.5454545454545454,0.0009895391519230464,0,12
#,0.0,0.0,#,#,#,#,1.0,#,#,#,1.0,0.2761876976892096,0.773109243697479,1,53.51565868350633,4997,4102,0.2727272727272727,0.0007870031763345923,92,119
0.0,1.0,0.0,#,0.0,1.0,#,#,#,0.0,#,1.0,1.0,1.0,1,58.46224896,4925,4108,0.5454545454545454,0.0008597479085381063,12,12
0.0,1.0,#,0.0,#,1.0,1.0,#,#,#,1.0,1.0,1.0,1.0,2,62.457318400000005,4712,4108,0.5454545454545454,0.0018369990830848322,11,11
1.0,#,0.0,#,#,#,#,1.0,0.0,#,#,1.0,0.2770383778382806,0.7735849056603774,1,50.98215038671138,4981,4111,0.36363636363636365,0.0007497453133857395,41,53
0.0,#,1.0,#,#,#,1.0,#,#,#,1.0,1.0,0.3572711466646851,0.813953488372093,1,50.89314763512574,4988,4128,0.36363636363636365,0.0007484364357614414,35,43
0.0,0.0,#,0.0,#,#,#,1.0,1.0,1.0,#,0.0,0.670176922268936,0.9230769230769231,1,42.529599487999995,4963,4129,0.5454545454545454,0.0006254417998149367,12,13
1.0,0.0,1.0,0.0,#,#,#,#,#,1.0,1.0,1.0,0.014458261438686257,0.42857142857142855,1,61.1903104,4609,4145,0.5454545454545454,0.0008998668769173115,6,14
1.0,0.0,0.0,#,#,#,#,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,57.5,4152,4152,0.6363636363636364,0.0008455970411737837,0,4
1.0,#,1.0,#,#,1.0,#,#,#,0.0,1.0,1.0,0.2084017036410597,0.7307692307692307,1,44.58620263622562,4984,4158,0.45454545454545453,0.0006556862787194286,19,26
0.0,0.0,1.0,#,#,0.0,#,#,0.0,#,0.0,0.0,0.0063582343481257495,0.36363636363636365,1,54.604697599999994,4749,4160,0.5454545454545454,0.0008030186212999861,4,11
1.0,#,#,#,0.0,1.0,#,#,#,1.0,0.0,1.0,0.1043582467665522,0.6363636363636364,1,48.483582275890974,4981,4163,0.45454545454545453,0.0007130012820521584,14,22
1.0,0.0,#,#,#,#,#,#,1.0,1.0,#,1.0,0.32079621201964487,0.7966101694915254,1,39.21921228118991,4904,4163,0.36363636363636365,0.0005767591280372297,47,59
0.0,0.0,#,0.0,#,#,0.0,#,#,#,0.0,0.0,0.44370531249999995,0.85,1,40.39038883337339,4971,4164,0.45454545454545453,0.0005939824919888552,17,20
#,0.0,#,0.0,#,1.0,1.0,0.0,#,#,0.0,1.0,0.000541922809869769,0.2222222222222222,1,44.890879999999996,4790,4175,0.5454545454545454,0.000660166874846737,2,9
1.0,1.0,0.0,#,#,0.0,#,#,#,0.0,1.0,0.0,1.0,1.0,1,54.32075264,4933,4183,0.5454545454545454,0.0007988429166385566,12,12
#,#,0.0,1.0,0.0,1.0,#,#,#,#,1.0,1.0,0.43976479295863985,0.8484848484848485,1,57.601527858975366,4986,4185,0.45454545454545453,0.0008470901134719799,28,33
0.0,0.0,0.0,1.0,0.0,1.0,#,1.0,#,1.0,#,1.0,1.0,1.0,1,43.4,4916,4185,0.7272727272727273,0.0006382419406424733,5,5
0.0,0.0,#,0.0,#,#,#,#,#,1.0,#,0.0,0.47170050634438726,0.8604651162790697,1,45.08169661938403,4974,4188,0.36363636363636365,0.0006629730308251358,37,43
0.0,0.0,0.0,#,0.0,1.0,#,#,#,1.0,1.0,0.0,0.001903968584518355,0.2857142857142857,1,39.672,4455,4188,0.6363636363636364,0.0005834178403034147,2,7
1.0,#,1.0,#,0.0,#,0.0,#,1.0,#,#,1.0,0.5674268557185995,0.8928571428571429,1,33.945586854394946,4967,4193,0.45454545454545453,0.0004992050053040705,25,28
1.0,0.0,1.0,#,#,#,#,#,1.0,1.0,1.0,1.0,1.0,1.0,1,41.234176,4609,4195,0.5454545454545454,0.0006063912560145921,10,10
0.0,#,0.0,0.0,#,#,#,#,#,0.0,#,0.0,0.27550608968587587,0.7727272727272727,1,50.65862115493006,4971,4198,0.36363636363636365,0.0007449874810183044,34,44
0.0,1.0,#,#,#,0.0,#,#,#,1.0,#,0.0,0.20098226665734673,0.7254901960784313,1,45.73274148709682,4991,4200,0.36363636363636365,0.0006725473197609498,37,51
1.0,1.0,1.0,#,#,#,1.0,#,#,0.0,0.0,0.0,1.0,1.0,1,56.4887296,4983,4207,0.5454545454545454,0.000830725262772625,13,13
1.0,#,0.0,#,#,#,#,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,48.672937504768,4209,4209,0.5454545454545454,0.0014315718935397673,0,16
#,0.0,0.0,0.0,1.0,#,#,0.0,1.0,0.0,#,0.0,1.0,1.0,1,34.152,4930,4220,0.6363636363636364,0.0005022405243507315,7,7
1.0,1.0,1.0,#,#,1.0,#,#,#,0.0,0.0,0.0,1.0,1.0,1,60.159386214399994,4983,4233,0.5454545454545454,0.0008847060692474357,14,14
1.0,1.0,1.0,#,0.0,#,#,#,#,#,0.0,0.0,1.0,1.0,1,49.69081385066745,4983,4243,0.45454545454545453,0.0007307548724459421,22,22
1.0,1.0,0.0,#,#,#,#,#,1.0,0.0,#,0.0,1.0,1.0,1,50.847725105478894,4955,4244,0.45454545454545453,0.0007477684504280152,22,22
#,0.0,1.0,1.0,1.0,0.0,#,#,#,1.0,#,1.0,0.07775999999999998,0.6,1,54.93056,4919,4249,0.5454545454545454,0.0008078107653220696,6,10
0.0,0.0,#,#,1.0,#,#,#,1.0,#,#,1.0,0.41500972208362036,0.8387096774193549,1,53.1490667208476,4997,4249,0.36363636363636365,0.0007816120619182043,26,31
1.0,#,1.0,0.0,1.0,#,0.0,1.0,1.0,#,#,1.0,0.401877572016461,0.8333333333333334,2,43.4,4767,4250,0.6363636363636364,0.0012764838812849466,5,6
1.0,1.0,1.0,#,#,1.0,#,0.0,#,#,1.0,0.0,0.0,0.0,1,56.91542392832,4263,4263,0.5454545454545454,0.000837000244711982,0,15
1.0,0.0,0.0,#,1.0,#,#,1.0,#,0.0,#,0.0,0.0,0.0,1,49.943232,4264,4264,0.5454545454545454,0.0007344669427105363,0,11
#,#,0.0,1.0,0.0,1.0,#,1.0,#,#,#,1.0,0.708245596707819,0.9333333333333333,2,57.86524955848116,4986,4265,0.45454545454545453,0.0017019368282933658,28,30
1.0,#,0.0,#,#,#,#,0.0,#,#,#,0.0,0.30428418794287027,0.788235294117647,1,45.837929447907996,4982,4271,0.2727272727272727,0.0006740942176466723,67,85
#,0.0,1.0,#,#,1.0,0.0,#,0.0,#,0.0,0.0,1.0,1.0,1,41.480000000000004,4978,4273,0.5454545454545454,0.0006100063524850183,6,6
1.0,1.0,#,#,#,#,0.0,0.0,#,0.0,0.0,0.0,1.0,1.0,1,63.488422400000005,4955,4285,0.5454545454545454,0.0009336629935692413,12,12
1.0,1.0,1.0,0.0,1.0,#,#,#,#,#,#,0.0,0.1590361251087416,0.6923076923076923,1,57.83224162312162,4931,4285,0.45454545454545453,0.0008504829982775475,18,26
0.0,0.0,1.0,#,0.0,1.0,0.0,#,#,1.0,#,0.0,1.0,1.0,1,47.8,4966,4289,0.6363636363636364,0.0007029484968366411,7,7
1.0,0.0,0.0,#,#,#,0.0,0.0,#,#,0.0,0.0,1.0,1.0,1,31.1851136,4910,4294,0.5454545454545454,0.00045860938763179695,11,11
0.0,#,1.0,#,0.0,#,0.0,#,#,#,#,0.0,1.0,1.0,3,48.68295926785818,4991,4307,0.36363636363636365,0.0021477999815209415,47,47
#,0.0,#,1.0,#,1.0,#,#,#,#,0.0,1.0,0.06438788667039236,0.5777777777777777,1,39.503668306579414,4899,4311,0.36363636363636365,0.005919756609026993,26,45
1.0,0.0,#,#,#,#,#,#,#,1.0,#,1.0,0.050586003172044675,0.550561797752809,1,44.19038520479204,4904,4313,0.2727272727272727,0.00842884400644664,49,89
1.0,0.0,#,#,#,#,#,1.0,0.0,1.0,#,1.0,0.07042962777237427,0.5882352941176471,1,48.7197384220672,4775,4314,0.45454545454545453,0.0007164742027210562,10,17
1.0,0.0,0.0,#,0.0,#,#,1.0,#,0.0,#,1.0,1.0,1.0,1,45.134970880000004,4899,4325,0.5454545454545454,0.0006637564839929199,12,12
1.0,0.0,0.0,#,0.0,#,#,1.0,0.0,#,0.0,1.0,1.0,1.0,3,48.519999999999996,4783,4325,0.6363636363636364,0.0021406105271870603,6,6
0.0,1.0,#,#,1.0,0.0,#,#,0.0,#,1.0,0.0,0.13168724279835387,0.6666666666666666,1,54.72,4725,4326,0.5454545454545454,0.0008047142624874686,4,6
0.0,1.0,0.0,1.0,#,1.0,#,#,#,0.0,#,1.0,1.0,1.0,1,56.029888,4925,4329,0.5454545454545454,0.0008130578787879966,10,10
1.0,0.0,0.0,#,#,#,#,0.0,#,#,1.0,1.0,0.0,0.0,1,37.805320032256,4330,4330,0.45454545454545453,0.0005559663784331069,0,16
#,0.0,0.0,0.0,1.0,#,1.0,0.0,1.0,0.0,#,0.0,1.0,1.0,1,33.0,4930,4350,0.7272727272727273,0.0004852991714562585,3,3
0.0,#,1.0,#,#,#,#,#,#,0.0,1.0,0.0,0.03597678110311178,0.5142857142857142,1,50.01121416499132,4994,4355,0.36363636363636365,0.013412683932776724,18,35
1.0,0.0,#,#,#,0.0,#,#,1.0,#,#,1.0,0.2662118732867609,0.7674418604651163,1,35.245660775827176,4980,4364,0.36363636363636365,0.0005183239385435539,33,43
#,#,#,0.0,#,#,0.0,#,#,0.0,#,0.0,0.1762272365563786,0.7066666666666667,2,50.23618596519556,4971,4366,0.2727272727272727,0.0014775502682443592,53,75
#,#,0.0,#,#,0.0,#,0.0,1.0,#,1.0,0.0,0.21208362139917689,0.7333333333333333,1,45.755302318080005,4947,4367,0.45454545454545453,0.0006728791001422682,11,15
0.0,#,#,#,1.0,1.0,1.0,#,#,#,#,1.0,0.8487852119680392,0.967741935483871,1,56.18238483338788,4964,4369,0.36363636363636365,0.0008158611585945436,30,31
0.0,0.0,#,1.0,#,#,#,#,#,1.0,1.0,1.0,0.48894551440329226,0.8666666666666667,1,42.74510522368,4987,4372,0.45454545454545453,0.0006286110348140149,13,15
0.0,#,#,1.0,#,#,1.0,#,#,1.0,#,1.0,0.3411077401491926,0.8064516129032258,1,53.890356624151096,4986,4372,0.36363636363636365,0.0007925134975509944,25,31
1.0,0.0,0.0,#,1.0,#,0.0,0.0,#,#,#,0.0,1.0,1.0,2,34.14542592,4948,4374,0.5454545454545454,0.0010042876913937608,12,12
#,0.0,0.0,#,#,#,#,0.0,0.0,#,0.0,0.0,0.17525145137855438,0.7058823529411765,1,37.129863598899206,4982,4374,0.45454545454545453,0.0005460330921463538,12,17
0.0,#,#,#,0.0,#,0.0,#,#,1.0,#,0.0,0.2373046875,0.75,1,42.97023761966581,4991,4377,0.36363636363636365,0.0006319218398212838,36,48
0.0,0.0,1.0,#,0.0,1.0,#,#,#,#,#,0.0,1.0,1.0,3,51.36168630889141,4974,4381,0.45454545454545453,0.002265980346391023,26,26
#,#,1.0,0.0,#,#,0.0,0.0,#,#,#,0.0,0.1590361251087416,0.6923076923076923,1,53.9046288108597,4966,4388,0.36363636363636365,0.0007927233848353749,27,39
#,1.0,#,#,#,#,0.0,#,#,0.0,0.0,0.0,0.6839095992798868,0.926829268292683,1,56.01418826500738,4969,4388,0.36363636363636365,0.0008274753132115194,38,41
1.0,0.0,0.0,#,0.0,#,#,0.0,#,#,1.0,0.0,1.0,1.0,1,38.8,4850,4391,0.5454545454545454,0.0005705941773485705,5,5
#,0.0,0.0,#,0.0,#,#,0.0,0.0,#,#,0.0,0.03125,0.5,1,25.96718668824576,4845,4391,0.45454545454545453,0.00038187436923805006,9,18
0.0,#,#,0.0,#,#,0.0,#,#,#,#,0.0,0.3666478320532007,0.8181818181818182,1,42.32198275680781,4991,4392,0.2727272727272727,0.0006223885807959058,54,66
0.0,0.0,#,0.0,#,#,1.0,0.0,1.0,0.0,#,0.0,0.2373046875,0.75,1,38.5,4929,4396,0.6363636363636364,0.0005661823666989682,3,4
1.0,0.0,1.0,0.0,#,#,0.0,#,1.0,1.0,1.0,1.0,1.0,1.0,1,47.5,4430,4402,0.7272727272727273,0.0006985366861870388,2,2
#,#,0.0,1.0,0.0,#,#,1.0,1.0,#,#,1.0,0.27550608968587587,0.7727272727272727,2,55.038268032834864,4916,4404,0.45454545454545453,0.001618789446952863,17,22
1.0,0.0,#,#,#,1.0,#,1.0,#,0.0,#,0.0,0.0024299999999999994,0.3,1,42.124820712587265,4659,4404,0.45454545454545453,0.16726396513082498,6,20
0.0,0.0,0.0,0.0,0.0,#,#,0.0,0.0,#,#,0.0,1.0,1.0,1,36.0,4511,4408,0.6363636363636364,0.000529417277952282,2,2
0.0,#,1.0,1.0,0.0,1.0,1.0,#,#,1.0,#,1.0,0.004115226337448558,0.3333333333333333,1,51.0,4417,4417,0.6363636363636364,0.0007500078104323995,1,3
0.0,#,0.0,0.0,#,#,1.0,#,#,0.0,#,1.0,0.0006544696506532578,0.23076923076923078,1,49.925412863999995,4960,4420,0.45454545454545453,0.0007342048938639644,3,13
0.0,#,#,1.0,#,1.0,#,#,1.0,#,#,1.0,0.13168724279835387,0.6666666666666666,1,51.74606545326079,4925,4426,0.36363636363636365,0.0007343103207350354,26,39
#,0.0,0.0,1.0,#,#,#,#,1.0,#,0.0,1.0,0.13168724279835387,0.6666666666666666,1,38.5514197531938,4899,4426,0.45454545454545453,0.0005669385474147693,14,21
#,#,0.0,#,#,0.0,#,0.0,1.0,0.0,1.0,0.0,0.18593443208187066,0.7142857142857143,1,50.056,4933,4427,0.5454545454545454,0.0007361253129216507,5,7
1.0,0.0,#,0.0,1.0,#,#,#,1.0,1.0,#,1.0,0.07775999999999998,0.6,1,38.185024,4904,4430,0.5454545454545454,0.0005615503184617377,6,10
#,0.0,1.0,#,#,#,#,#,#,1.0,0.0,0.0,0.05507317760000002,0.56,1,49.44793879378489,4978,4432,0.36363636363636365,0.008663206249200184,14,25
1.0,0.0,#,0.0,#,#,#,#,#,1.0,0.0,1.0,0.2693290743429045,0.7692307692307693,1,37.077520895999996,4833,4436,0.45454545454545453,0.0005452633384994215,10,13
0.0,#,1.0,#,#,#,1.0,1.0,#,1.0,#,1.0,0.46266436603796024,0.8571428571428571,1,54.2389624832,4917,4439,0.45454545454545453,0.0007976401076892136,12,14
0.0,#,1.0,#,1.0,#,1.0,1.0,0.0,1.0,#,1.0,1.0,1.0,2,60.2,4917,4439,0.6363636363636364,0.00177060667404041,5,5
#,#,#,#,1.0,1.0,1.0,#,#,#,#,1.0,0.16046629687866054,0.6935483870967742,1,56.99039285748341,4970,4448,0.2727272727272727,0.0008307144019514969,43,62
0.0,0.0,1.0,0.0,0.0,1.0,#,#,#,#,#,0.0,1.0,1.0,2,53.4517248,4974,4462,0.5454545454545454,0.0015721259247483603,12,12
1.0,1.0,#,#,0.0,#,#,#,#,0.0,1.0,1.0,0.13168724279835387,0.6666666666666666,1,52.448835249438716,4984,4474,0.45454545454545453,0.0007713144330423762,12,18
#,#,1.0,#,#,#,1.0,1.0,#,1.0,#,1.0,0.07775999999999998,0.6,1,57.925283502733954,4965,4475,0.36363636363636365,0.00085185127546199,15,25
0.0,#,1.0,0.0,#,1.0,#,#,#,0.0,1.0,0.0,1.0,1.0,1,44.333333333333336,4599,4479,0.5454545454545454,0.0006519675737745696,3,3
0.0,0.0,#,#,1.0,#,#,#,#,0.0,#,1.0,0.3276800000000001,0.8,1,57.379528373329514,4997,4480,0.36363636363636365,0.0008438253811553845,32,40
1.0,#,1.0,#,#,#,#,#,#,0.0,0.0,0.0,0.3787874412704941,0.8235294117647058,2,48.781733472804184,4983,4489,0.36363636363636365,0.001434771808275873,28,34
1.0,1.0,#,#,#,#,#,#,#,0.0,0.0,0.0,1.0,1.0,5,54.17280532124029,4983,4498,0.36363636363636365,0.0039833359905847125,35,35
1.0,1.0,0.0,#,#,#,#,#,#,0.0,#,0.0,1.0,1.0,1,49.225830408001194,4955,4501,0.36363636363636365,0.0014478336188635925,26,26
0.0,0.0,0.0,0.0,0.0,1.0,#,0.0,0.0,#,#,0.0,0.1,1.0,1,36.0,4511,4511,0.7272727272727273,0.000529417277952282,0,0
0.0,0.0,0.0,0.0,0.0,#,#,0.0,0.0,0.0,#,0.0,0.1,1.0,1,36.0,4511,4511,0.7272727272727273,0.000529417277952282,0,0
1.0,#,0.0,1.0,#,#,#,#,#,1.0,1.0,1.0,0.512908935546875,0.875,1,58.109105004544006,4970,4517,0.45454545454545453,0.0008545545609930282,14,16
1.0,1.0,#,#,#,#,#,#,#,1.0,#,1.0,0.13746212943750738,0.6724137931034483,2,58.23611722958247,4981,4517,0.2727272727272727,0.001712844814566419,39,58
1.0,0.0,#,#,1.0,#,#,1.0,#,0.0,#,1.0,0.095367431640625,0.625,1,44.12957995007999,4980,4523,0.45454545454545453,0.0006489711692874708,10,16
#,0.0,1.0,0.0,1.0,#,0.0,1.0,1.0,1.0,#,1.0,1.0,1.0,1,37.0,4767,4525,0.7272727272727273,0.0005441233134509565,1,1
0.0,0.0,1.0,1.0,1.0,#,1.0,#,#,#,0.0,1.0,1.0,1.0,1,70.64,4919,4536,0.6363636363636364,0.0010388343476263667,6,6
0.0,#,#,1.0,1.0,#,1.0,#,#,0.0,0.0,1.0,0.3666478320532007,0.8181818181818182,1,59.328768,4862,4536,0.5454545454545454,0.0008724909683006237,9,11
0.0,1.0,1.0,#,#,#,0.0,0.0,#,#,#,1.0,0.0,0.0,1,50.7040523264,4540,4540,0.45454545454545453,0.0007456555934386877,0,14
#,0.0,0.0,1.0,#,#,#,1.0,#,#,1.0,1.0,1.0,1.0,1,60.00026237979853,4997,4543,0.45454545454545453,0.0008823659884871013,19,19
#,1.0,0.0,#,#,0.0,#,0.0,#,#,#,0.0,0.670176922268936,0.9230769230769231,3,57.75356322350713,4975,4547,0.36363636363636365,0.002547977852819514,24,26
