Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
2921,,,597,1000,36,24,2921.0,0,0,1,0,1,10.979269981384277,4.286305904388428,1.1312370300292969,1.3371551036834717,0.2438216209411621,4.043287992477417
2922,,,597,1000,44,41,2903.865671641791,0,0,0,0,0,10.981292009353638,4.287837028503418,1.1312389373779297,1.337209939956665,0.2438216209411621,4.043481826782227
2923,,,598,1000,31,1,2923.0,0,0,0,1,0,10.984768867492676,4.289900064468384,1.132288932800293,1.3372125625610352,0.2438216209411621,4.043690919876099
2924,,,600,1000,36,29,2924.0,0,1,1,0,0,10.990965843200684,4.291640996932983,1.134502649307251,1.3402531147003174,0.2440807819366455,4.04390549659729
2925,,,600,1000,33,25,2910.0454545454545,0,0,0,0,0,10.993491172790527,4.293598175048828,1.1345055103302002,1.3403542041778564,0.2440807819366455,4.0441343784332275
2926,,,599,1000,34,19,2902.7321428571427,1,0,0,0,0,10.996889114379883,4.296401500701904,1.1345086097717285,1.340440273284912,0.2440807819366455,4.0443572998046875
2927,,,595,1000,33,24,2927.0,5,0,2,0,1,11.003115892410278,4.298944473266602,1.1363074779510498,1.342613935470581,0.24431681632995605,4.044599294662476
2928,,,595,1000,42,24,2928.0,0,0,0,0,0,11.00529408454895,4.300527572631836,1.1363096237182617,1.3426470756530762,0.2444596290588379,4.044802188873291
2929,,,593,1000,32,17,2929.0,1,0,1,0,2,11.009208917617798,4.302192449569702,1.1377904415130615,1.3431940078735352,0.24462270736694336,4.044950246810913
2930,,,593,1000,32,29,2930.0,0,0,1,0,1,11.013904094696045,4.303690433502197,1.1398093700408936,1.3445770740509033,0.24475979804992676,4.045087099075317
2931,,,593,1000,35,12,2923.7,0,0,0,0,0,11.016041994094849,4.305443525314331,1.1398115158081055,1.3445980548858643,0.24475979804992676,4.045277118682861
2932,,,593,1000,41,34,2932.0,0,0,0,0,0,11.01826810836792,4.307041645050049,1.1398134231567383,1.3446550369262695,0.24491381645202637,4.045458078384399
2933,,,593,1000,35,21,2914.342105263158,0,0,0,0,0,11.020600080490112,4.30896782875061,1.139815330505371,1.3446900844573975,0.24491381645202637,4.045639276504517
2934,,,594,1000,39,23,2934.0,0,1,1,0,1,11.025177001953125,4.31062388420105,1.1412773132324219,1.3463537693023682,0.24511289596557617,4.045828342437744
2935,,,592,1000,42,23,2935.0,0,1,2,0,2,11.029779195785522,4.312254905700684,1.1429033279418945,1.3478550910949707,0.24529099464416504,4.046002626419067
2936,,,592,1000,31,9,2919.1111111111113,0,0,0,0,0,11.031764030456543,4.313896894454956,1.1429054737091064,1.347862958908081,0.24529099464416504,4.0461835861206055
2937,,,590,1000,31,17,2913.38,2,0,0,0,0,11.033709049224854,4.315476655960083,1.1429064273834229,1.347938060760498,0.24529099464416504,4.046314716339111
2938,,,590,1000,41,35,2922.3882352941177,0,0,0,0,0,11.035636186599731,4.317012548446655,1.1429085731506348,1.3479888439178467,0.24529099464416504,4.046442985534668
2939,,,590,1000,43,34,2939.0,2,0,1,0,0,11.039309024810791,4.318538665771484,1.1444025039672852,1.348217248916626,0.2454509735107422,4.046567678451538
2940,,,592,1000,40,31,2940.0,0,1,1,0,0,11.043635129928589,4.320066690444946,1.145857572555542,1.349762201309204,0.2456350326538086,4.046719789505005
2941,,,591,1000,40,32,2941.0,0,0,1,0,2,11.047662019729614,4.321596622467041,1.1472125053405762,1.3509495258331299,0.2457728385925293,4.046875476837158
2942,,,591,1000,34,17,2942.0,2,0,2,0,0,11.050894021987915,4.323027610778809,1.1485705375671387,1.3510048389434814,0.24588704109191895,4.0469982624053955
2943,,,592,1000,23,16,2943.0,0,1,0,0,1,11.055300951004028,4.324669599533081,1.1501176357269287,1.3525128364562988,0.24606013298034668,4.0471413135528564
2944,,,592,1000,35,15,2920.315789473684,0,0,0,0,0,11.057130813598633,4.326139450073242,1.1501195430755615,1.3525397777557373,0.24606013298034668,4.0472917556762695
2945,,,592,1000,44,32,2929.927272727273,0,0,0,0,0,11.05908489227295,4.327671527862549,1.150120735168457,1.3525898456573486,0.24606013298034668,4.047427415847778
2946,,,593,1000,39,35,2946.0,1,1,1,0,0,11.063082933425903,4.329137325286865,1.1515729427337646,1.3536427021026611,0.24625301361083984,4.047552585601807
2947,,,594,1000,31,23,2947.0,1,1,1,0,0,11.066730976104736,4.330670356750488,1.152862787246704,1.354245901107788,0.24643301963806152,4.047707796096802
2948,,,594,1000,40,28,2936.4210526315787,0,0,0,0,0,11.068570137023926,4.332130432128906,1.1528639793395996,1.3542969226837158,0.24643301963806152,4.04784083366394
2949,,,594,1000,64,51,2949.0,1,1,0,0,1,11.072656154632568,4.333649635314941,1.1542088985443115,1.3552947044372559,0.24664783477783203,4.047991037368774
2950,,,595,1000,41,25,2950.0,1,1,1,0,0,11.076232194900513,4.335061550140381,1.1555328369140625,1.355994701385498,0.24680185317993164,4.048114061355591
2951,,,596,1000,40,35,2951.0,0,1,0,0,1,11.080276250839233,4.336503505706787,1.1568987369537354,1.3574347496032715,0.24695897102355957,4.048246383666992
2952,,,596,1000,58,37,2947.968253968254,0,0,0,0,0,11.082184076309204,4.337946653366089,1.1569006443023682,1.3574926853179932,0.24695897102355957,4.048394441604614
2953,,,596,1000,43,40,2953.0,0,0,0,0,0,11.084089994430542,4.33933687210083,1.1569015979766846,1.3575420379638672,0.24710893630981445,4.04850697517395
2954,,,596,1000,39,34,2930.3571428571427,0,0,0,0,0,11.08586311340332,4.340723991394043,1.1569037437438965,1.3575949668884277,0.24710893630981445,4.048640012741089
2955,,,596,1000,40,13,2955.0,0,0,1,0,1,11.090074062347412,4.342361927032471,1.1583037376403809,1.3590025901794434,0.2472379207611084,4.0487961769104
2956,,,596,1000,33,28,2956.0,0,0,0,0,0,11.091951131820679,4.343780755996704,1.1583058834075928,1.3590507507324219,0.24735188484191895,4.048922538757324
2957,,,595,1000,35,22,2943.0,1,0,0,0,0,11.09377908706665,4.34525990486145,1.1583077907562256,1.359100103378296,0.24735188484191895,4.049051761627197
2958,,,595,1000,37,14,2934.5625,0,0,0,0,0,11.09582805633545,4.346979856491089,1.158308744430542,1.3591079711914062,0.24735188484191895,4.049203872680664
2959,,,596,1000,43,37,2959.0,0,1,1,0,1,11.10007119178772,4.34847092628479,1.1597375869750977,1.3606107234954834,0.24754571914672852,4.049339771270752
2960,,,596,1000,51,31,2945.9821428571427,0,0,0,0,0,11.101919889450073,4.349906921386719,1.159738302230835,1.360654592514038,0.24754571914672852,4.049478530883789
2961,,,596,1000,23,21,2940.6153846153848,0,0,0,0,0,11.103548049926758,4.351297855377197,1.1597392559051514,1.3606805801391602,0.24754571914672852,4.049569368362427
2962,,,596,1000,39,27,2962.0,0,0,0,0,0,11.105509996414185,4.352734804153442,1.1597402095794678,1.3607196807861328,0.247727632522583,4.049687623977661
2963,,,595,1000,38,22,2963.0,1,0,2,0,2,11.10909104347229,4.354198694229126,1.1610264778137207,1.3614919185638428,0.24785184860229492,4.049820423126221
2964,,,595,1000,42,42,2942.532608695652,0,0,0,0,0,11.110944032669067,4.355634689331055,1.1610286235809326,1.361548900604248,0.24785184860229492,4.0499656200408936
2965,,,595,1000,33,28,2950.0,0,0,0,0,0,11.112689018249512,4.35706353187561,1.1610298156738281,1.3615868091583252,0.24785184860229492,4.050081491470337
2966,,,596,1000,31,28,2966.0,0,0,2,0,1,11.1165030002594,4.358486652374268,1.1623318195343018,1.3628714084625244,0.248032808303833,4.050180435180664
2967,,,596,1000,52,45,2944.925925925926,0,0,0,0,0,11.118308067321777,4.359858751296997,1.1623327732086182,1.3629305362701416,0.248032808303833,4.050311326980591
2968,,,597,1000,48,48,2968.0,1,1,1,0,0,11.122482061386108,4.3614466190338135,1.1637389659881592,1.3638668060302734,0.2482450008392334,4.050499677658081
2969,,,597,1000,40,32,2969.0,1,1,1,0,0,11.125946044921875,4.362971544265747,1.164991855621338,1.36409592628479,0.24841690063476562,4.0506675243377686
2970,,,598,1000,23,15,2970.0,0,0,1,0,0,11.130022048950195,4.364411354064941,1.1663739681243896,1.3655145168304443,0.248701810836792,4.05078649520874
2971,,,598,1000,30,17,2953.3703703703704,0,0,0,0,0,11.13184404373169,4.365918397903442,1.166374921798706,1.3655385971069336,0.248701810836792,4.050931453704834
2972,,,598,1000,32,29,2952.4590163934427,0,0,0,0,0,11.133556842803955,4.367320537567139,1.1663761138916016,1.3655836582183838,0.248701810836792,4.051036357879639
2973,,,598,1000,51,40,2949.9861111111113,0,0,0,0,0,11.135379076004028,4.368727684020996,1.166377067565918,1.3656344413757324,0.248701810836792,4.051160097122192
2974,,,597,1000,35,25,2974.0,0,1,0,0,2,11.13958215713501,4.370251655578613,1.1678762435913086,1.3669462203979492,0.24889469146728516,4.051301002502441
2975,,,597,1000,41,34,2965.6585365853657,0,0,0,0,0,11.141499996185303,4.371755599975586,1.167877435684204,1.3669931888580322,0.24889469146728516,4.051462888717651
2976,,,599,1000,39,32,2976.0,0,1,1,0,0,11.145705223083496,4.37315559387207,1.1693954467773438,1.3685381412506104,0.24907159805297852,4.051579713821411
2977,,,599,1000,39,31,2977.0,2,0,1,0,0,11.14955997467041,4.374659538269043,1.1707804203033447,1.3693101406097412,0.24924445152282715,4.051745653152466
2978,,,599,1000,33,17,2955.6666666666665,0,0,0,0,0,11.151417970657349,4.3761467933654785,1.1707854270935059,1.3693389892578125,0.24924445152282715,4.051886796951294
2979,,,598,1000,21,8,2979.0,1,0,1,0,1,11.154818058013916,4.37767767906189,1.1720762252807617,1.3697361946105957,0.24935364723205566,4.052043914794922
2980,,,599,1000,33,13,2980.0,0,0,2,0,1,11.15879201889038,4.379220724105835,1.1734123229980469,1.3710658550262451,0.2494947910308838,4.052177906036377
2981,,,599,1000,53,48,2960.2804878048782,0,0,0,0,0,11.161091089248657,4.380975961685181,1.1734142303466797,1.3711378574371338,0.2494947910308838,4.052369832992554
2982,,,599,1000,34,23,2982.0,0,0,0,0,0,11.16312313079834,4.382494926452637,1.173414945602417,1.371173620223999,0.24967575073242188,4.052497863769531
2983,,,599,1000,34,22,2983.0,0,1,2,0,1,11.16697907447815,4.3839569091796875,1.174881935119629,1.372126817703247,0.24982476234436035,4.052611827850342
2984,,,600,1000,30,21,2984.0,0,1,1,0,0,11.171380043029785,4.385917901992798,1.176292896270752,1.3730778694152832,0.24999666213989258,4.052803039550781
2985,,,600,1000,41,29,2963.098039215686,0,0,0,0,0,11.173260927200317,4.387403964996338,1.1762938499450684,1.373126745223999,0.24999666213989258,4.052947998046875
2986,,,599,1000,41,35,2986.0,1,0,1,0,1,11.176895141601562,4.388876914978027,1.1776936054229736,1.373633861541748,0.2501537799835205,4.053067207336426
2987,,,598,1000,31,15,2987.0,1,0,1,0,1,11.180768013000488,4.390601873397827,1.1791276931762695,1.3741204738616943,0.25028276443481445,4.053232431411743
2988,,,598,1000,37,10,2988.0,0,0,0,0,0,11.182721853256226,4.392101049423218,1.1791284084320068,1.3741395473480225,0.25042176246643066,4.053372383117676
2989,,,596,1000,54,32,2989.0,1,0,1,0,2,11.186722993850708,4.3936240673065186,1.1805427074432373,1.3749680519104004,0.250612735748291,4.053543567657471
2990,,,596,1000,32,28,2976.6458333333335,0,0,0,0,0,11.188565969467163,4.3951380252838135,1.1805446147918701,1.375006914138794,0.250612735748291,4.0536699295043945
2991,,,597,1000,36,35,2991.0,1,1,1,0,0,11.193226099014282,4.397028923034668,1.1822338104248047,1.3758869171142578,0.25082874298095703,4.053841829299927
2992,,,597,1000,44,35,2992.0,0,1,1,0,2,11.199147939682007,4.398798704147339,1.184478759765625,1.3777797222137451,0.25113987922668457,4.054141044616699
2993,,,597,1000,29,17,2971.0526315789475,0,0,0,0,0,11.202292203903198,4.401501655578613,1.1844806671142578,1.3777897357940674,0.25113987922668457,4.05438494682312
2994,,,595,1000,42,36,2994.0,2,0,1,0,2,11.2065110206604,4.403214454650879,1.1862397193908691,1.3779654502868652,0.2513458728790283,4.054562091827393
2995,,,597,1000,40,36,2995.0,0,1,0,0,0,11.21189284324646,4.405221462249756,1.1878669261932373,1.3796377182006836,0.25159287452697754,4.054860353469849
2996,,,597,1000,34,23,2996.0,0,0,0,0,0,11.214335918426514,4.407050371170044,1.1878688335418701,1.3796799182891846,0.25176501274108887,4.055062294006348
2997,,,597,1000,59,56,2982.3271028037384,0,0,0,0,0,11.217761039733887,4.409780502319336,1.1878719329833984,1.3797638416290283,0.25176501274108887,4.055319309234619
2998,,,597,1000,34,21,2991.972972972973,0,0,0,0,0,11.219959020614624,4.411529302597046,1.1878769397735596,1.3797988891601562,0.25176501274108887,4.055498361587524
2999,0.93,0.5968181818181806,597,1000,34,15,2999.0,0,0,0,0,0,11.223047018051147,4.413470268249512,1.1878790855407715,1.3798248767852783,0.25191497802734375,4.055715084075928
3000,,,597,1000,33,18,2976.3529411764707,0,0,0,0,0,11.225656986236572,4.415367126464844,1.1878831386566162,1.3798880577087402,0.25191497802734375,4.0565409660339355
3001,,,597,1000,28,20,3001.0,0,0,0,0,0,11.228573083877563,4.417642116546631,1.1878859996795654,1.3799293041229248,0.25208091735839844,4.056786060333252
3002,,,597,1000,43,12,2979.516129032258,0,0,0,0,0,11.23226523399353,4.420793056488037,1.1878890991210938,1.3799552917480469,0.25208091735839844,4.057020902633667
3003,,,597,1000,30,24,3003.0,0,0,1,0,1,11.240240097045898,4.424461126327515,1.189974308013916,1.3823695182800293,0.2524838447570801,4.057250738143921
3004,,,597,1000,41,39,2984.6162790697676,0,0,0,0,0,11.243545055389404,4.427117109298706,1.1899771690368652,1.3824384212493896,0.2524838447570801,4.0575478076934814
3005,,,597,1000,37,25,3005.0,1,1,1,0,1,11.252586841583252,4.429041862487793,1.1947212219238281,1.3849132061004639,0.25271058082580566,4.05786919593811
3006,,,597,1000,33,24,2990.575,0,0,0,0,0,11.257455110549927,4.433035850524902,1.1947243213653564,1.3849842548370361,0.25271058082580566,4.058194160461426
3007,,,596,1000,19,13,3007.0,0,1,2,0,2,11.266375064849854,4.436575889587402,1.1981232166290283,1.3873701095581055,0.2529785633087158,4.0584938526153564
3008,,,596,1000,38,32,2992.546875,0,0,0,0,0,11.270673990249634,4.440082788467407,1.198127269744873,1.3874523639678955,0.2529785633087158,4.05882453918457
3009,,,596,1000,29,14,2990.176470588235,0,0,0,0,0,11.27500295639038,4.443812608718872,1.1981313228607178,1.3874943256378174,0.2529785633087158,4.059118270874023
3010,,,597,1000,33,6,3010.0,0,1,1,0,1,11.282068252563477,4.446365833282471,1.2005259990692139,1.3901448249816895,0.25318241119384766,4.059421062469482
3011,,,597,1000,36,23,3011.0,0,0,0,0,0,11.285506010055542,4.449122667312622,1.2005276679992676,1.3901917934417725,0.25335121154785156,4.059660911560059
3012,,,597,1000,61,61,2989.437037037037,0,0,0,0,0,11.289443016052246,4.451592922210693,1.2005329132080078,1.3903546333312988,0.25335121154785156,4.059976100921631
3013,,,599,1000,60,58,3013.0,0,1,1,0,0,11.298355102539062,4.45491886138916,1.2037177085876465,1.3923442363739014,0.25367021560668945,4.0604407787323
3014,,,599,1000,27,11,3002.5,0,0,0,0,0,11.300834894180298,4.456945896148682,1.2037367820739746,1.3923699855804443,0.25367021560668945,4.060669898986816
3015,,,599,1000,46,42,2994.4935064935066,0,0,0,0,0,11.304031133651733,4.459042072296143,1.2037417888641357,1.3924980163574219,0.25367021560668945,4.061074256896973
3016,,,599,1000,34,18,3005.1463414634145,0,0,0,0,0,11.307640075683594,4.462158203125,1.203744888305664,1.3925282955169678,0.25367021560668945,4.06132698059082
3017,,,599,1000,33,22,2992.296296296296,0,0,0,0,0,11.310853004455566,4.46462607383728,1.2037487030029297,1.3925542831420898,0.25367021560668945,4.061666965484619
3018,,,601,1000,39,21,3018.0,0,0,2,0,0,11.317539930343628,4.467435121536255,1.2054519653320312,1.3952553272247314,0.2538931369781494,4.061928033828735
3019,,,600,1000,32,15,3019.0,1,0,1,0,1,11.323460102081299,4.469167947769165,1.2085301876068115,1.3963112831115723,0.25403904914855957,4.062143087387085
3020,,,600,1000,40,27,3020.0,0,0,0,0,0,11.327571153640747,4.472291946411133,1.2085342407226562,1.3963830471038818,0.25426697731018066,4.062440395355225
3021,,,601,1000,42,38,3021.0,0,1,1,0,0,11.33700704574585,4.475766897201538,1.211484432220459,1.399606466293335,0.2546107769012451,4.062831163406372
3022,,,601,1000,39,17,3002.9583333333335,0,0,0,0,0,11.340420961380005,4.478606700897217,1.2114884853363037,1.3996257781982422,0.2546107769012451,4.063078880310059
3023,,,601,1000,40,25,3023.0,0,0,0,0,0,11.3442862033844,4.481363534927368,1.211491584777832,1.3996965885162354,0.254910945892334,4.063448905944824
3024,,,601,1000,35,12,3002.5714285714284,0,0,0,0,0,11.347807884216309,4.484462261199951,1.2114934921264648,1.399705410003662,0.254910945892334,4.063677072525024
3025,,,600,1000,44,38,3025.0,0,0,1,0,2,11.354489088058472,4.486695289611816,1.2138731479644775,1.4023609161376953,0.2551298141479492,4.0638909339904785
3026,,,600,1000,33,27,3006.0416666666665,0,0,0,0,0,11.356919050216675,4.488664150238037,1.2138750553131104,1.4024031162261963,0.2551298141479492,4.06410813331604
3027,,,600,1000,36,26,3027.0,1,1,0,0,0,11.363651990890503,4.491075277328491,1.217151165008545,1.402740240097046,0.25539493560791016,4.064342498779297
3028,,,600,1000,64,62,3008.7741935483873,0,0,0,0,0,11.366873025894165,4.493361473083496,1.2171542644500732,1.40285325050354,0.25539493560791016,4.064652681350708
3029,,,600,1000,50,47,3007.457142857143,0,0,0,0,0,11.370246171951294,4.495854377746582,1.217158317565918,1.4029581546783447,0.25539493560791016,4.0649425983428955
3030,,,601,1000,51,42,3030.0,0,0,1,0,0,11.377624034881592,4.49883246421814,1.2193772792816162,1.4054548740386963,0.2556331157684326,4.065195560455322
3031,,,601,1000,25,24,3013.684210526316,0,0,0,0,0,11.380487203598022,4.501063108444214,1.219379186630249,1.4054949283599854,0.2556331157684326,4.065582752227783
3032,,,601,1000,45,38,3032.0,1,0,1,0,1,11.38611912727356,4.503504991531372,1.2212562561035156,1.4066212177276611,0.25583600997924805,4.065798759460449
3033,,,600,1000,30,26,3020.782608695652,1,0,0,0,0,11.389994859695435,4.506667137145996,1.2212591171264648,1.406703233718872,0.25583600997924805,4.06618070602417
3034,,,600,1000,48,42,3009.6626506024095,0,0,0,0,0,11.392275094985962,4.508421182632446,1.2212610244750977,1.4067692756652832,0.25583600997924805,4.066373348236084
3035,,,601,1000,42,38,3035.0,1,1,0,0,0,11.399085998535156,4.510859251022339,1.2241451740264893,1.4082787036895752,0.2560391426086426,4.066575288772583
3036,,,601,1000,41,32,3016.6349206349205,0,0,0,0,0,11.401741981506348,4.512976169586182,1.2241482734680176,1.4083316326141357,0.2560391426086426,4.0668134689331055
3037,,,601,1000,38,26,3037.0,1,1,2,0,1,11.408046007156372,4.515583038330078,1.2263963222503662,1.40980863571167,0.25625014305114746,4.067025661468506
3038,,,602,1000,43,34,3038.0,0,1,0,0,1,11.415721893310547,4.5190269947052,1.2281744480133057,1.4126694202423096,0.25656723976135254,4.067271709442139
3039,,,604,1000,42,24,3039.0,0,0,2,0,0,11.421330213546753,4.520658016204834,1.2303423881530762,1.414980173110962,0.2567481994628906,4.067479610443115
3040,,,605,1000,41,22,3040.0,1,1,1,0,0,11.42837405204773,4.523263931274414,1.2330691814422607,1.4165315628051758,0.2570803165435791,4.067733526229858
3041,,,605,1000,56,53,3041.0,0,0,0,0,0,11.431729078292847,4.525742769241333,1.2330713272094727,1.416616678237915,0.2572753429412842,4.067993402481079
3042,,,606,1000,42,30,3042.0,1,1,0,0,0,11.437303066253662,4.527511835098267,1.2352392673492432,1.4185960292816162,0.25748538970947266,4.068164348602295
3043,,,606,1000,30,11,3043.0,0,0,1,0,1,11.443585872650146,4.530030012130737,1.2374498844146729,1.4204761981964111,0.25765442848205566,4.068407297134399
3044,,,606,1000,40,24,3029.8070175438597,0,0,0,0,0,11.446346998214722,4.532272100448608,1.237452507019043,1.4205191135406494,0.25765442848205566,4.068657159805298
3045,,,606,1000,63,59,3023.4464285714284,0,0,0,0,0,11.44889211654663,4.534092426300049,1.2374556064605713,1.420607089996338,0.25765442848205566,4.068913221359253
3046,,,606,1000,42,23,3025.9117647058824,0,0,0,0,0,11.450985193252563,4.535769462585449,1.237457513809204,1.4206478595733643,0.25765442848205566,4.069074392318726
3047,,,606,1000,43,31,3026.9148936170213,0,0,0,0,0,11.453246116638184,4.537476301193237,1.237459659576416,1.42069673538208,0.25765442848205566,4.069331645965576
3048,,,607,1000,40,28,3048.0,0,0,1,0,0,11.458032131195068,4.539309501647949,1.2390165328979492,1.4220266342163086,0.2578134536743164,4.0695507526397705
3049,,,607,1000,36,18,3049.0,0,0,1,0,1,11.46255087852478,4.541027545928955,1.2407186031341553,1.4231600761413574,0.2579514980316162,4.06972861289978
3050,,,607,1000,39,28,3032.8837209302324,0,0,0,0,0,11.464784145355225,4.542792558670044,1.2407207489013672,1.4232063293457031,0.2579514980316162,4.069934368133545
3051,,,607,1000,34,20,3034.96875,0,0,0,0,0,11.466705083847046,4.544390439987183,1.2407214641571045,1.423234462738037,0.2579514980316162,4.070061445236206
3052,,,607,1000,32,13,3030.16,0,0,0,0,0,11.468584060668945,4.5459885597229,1.2407233715057373,1.423255443572998,0.2579514980316162,4.070174217224121
3053,,,606,1000,41,29,3053.0,1,0,1,0,1,11.472815990447998,4.5477294921875,1.2422521114349365,1.4240021705627441,0.2581162452697754,4.070345401763916
3054,,,607,1000,46,39,3054.0,0,1,1,0,1,11.477315902709961,4.549309492111206,1.2437360286712646,1.4256138801574707,0.25831103324890137,4.070499658584595
3055,,,607,1000,25,13,3055.0,0,0,0,0,0,11.479657888412476,4.551100492477417,1.2437379360198975,1.4256401062011719,0.2584712505340576,4.0706706047058105
3056,,,607,1000,26,14,3056.0,0,0,1,0,1,11.484080076217651,4.55284571647644,1.2452750205993652,1.4269638061523438,0.25862908363342285,4.070836067199707
3057,,,608,1000,35,32,3057.0,0,0,1,0,0,11.48866605758667,4.554492950439453,1.2467551231384277,1.4286365509033203,0.2587900161743164,4.071009159088135
3058,,,608,1000,28,4,3044.285714285714,0,0,0,0,0,11.49055814743042,4.556110858917236,1.246755838394165,1.4286444187164307,0.2587900161743164,4.071151971817017
3059,,,608,1000,39,21,3044.404761904762,0,0,0,0,0,11.492478132247925,4.557693719863892,1.246757984161377,1.4286742210388184,0.2587900161743164,4.071273565292358
3060,,,608,1000,52,40,3043.3953488372094,0,0,0,0,0,11.494818925857544,4.559334754943848,1.2467610836029053,1.4288272857666016,0.2587900161743164,4.071444511413574
3061,,,608,1000,30,21,3047.1290322580644,0,0,0,0,0,11.496969223022461,4.561104774475098,1.246762990951538,1.4288573265075684,0.2587900161743164,4.071618556976318
3062,,,608,1000,41,28,3062.0,0,0,0,0,0,11.499208211898804,4.562771558761597,1.246764898300171,1.428896188735962,0.25896310806274414,4.07176661491394
3063,,,608,1000,57,19,3063.0,0,0,0,0,0,11.50154995918274,4.564462900161743,1.2467670440673828,1.4289319515228271,0.25912904739379883,4.071935653686523
3064,,,608,1000,49,35,3043.366666666667,0,0,0,0,0,11.50385308265686,4.566241979598999,1.2467691898345947,1.4289908409118652,0.25912904739379883,4.072134733200073
3065,,,608,1000,30,22,3041.5283018867926,0,0,0,0,0,11.50590205192566,4.567923307418823,1.246772289276123,1.4290306568145752,0.25912904739379883,4.07228946685791
3066,,,608,1000,46,35,3066.0,1,0,1,0,0,11.511114835739136,4.570261240005493,1.248720407485962,1.4295151233673096,0.25929808616638184,4.072500467300415
3067,,,607,1000,26,8,3067.0,0,0,1,0,2,11.516855001449585,4.572324275970459,1.2512233257293701,1.4307713508605957,0.259415864944458,4.07271933555603
3068,,,607,1000,43,39,3047.5125,0,0,0,0,0,11.519423961639404,4.5743184089660645,1.2512261867523193,1.430833339691162,0.259415864944458,4.0729453563690186
3069,,,607,1000,46,44,3045.5333333333333,0,0,0,0,0,11.521983861923218,4.576340675354004,1.2512283325195312,1.4308972358703613,0.259415864944458,4.073146343231201
3070,,,607,1000,38,22,3070.0,0,0,1,0,1,11.529425144195557,4.578079700469971,1.25455904006958,1.4343791007995605,0.2596116065979004,4.0733113288879395
3071,,,607,1000,47,39,3071.0,2,0,1,0,0,11.535479068756104,4.5804877281188965,1.256654977798462,1.43467116355896,0.2600266933441162,4.073771238327026
3072,,,607,1000,37,15,3072.0,0,0,1,0,1,11.540468215942383,4.5825958251953125,1.2583889961242676,1.4357690811157227,0.2601766586303711,4.074002027511597
3073,,,607,1000,32,20,3073.0,0,0,1,0,1,11.545989990234375,4.584506988525391,1.2606561183929443,1.437150478363037,0.2603576183319092,4.074217081069946
3074,,,607,1000,33,17,3074.0,1,0,2,0,1,11.551897048950195,4.58674168586731,1.263085126876831,1.438096523284912,0.26055455207824707,4.074510335922241
3075,,,607,1000,31,23,3060.1290322580644,0,0,0,0,0,11.554074048995972,4.588493824005127,1.2630870342254639,1.43813157081604,0.26055455207824707,4.0747153759002686
3076,,,607,1000,35,17,3061.222222222222,0,0,0,0,0,11.556477069854736,4.590303659439087,1.263089895248413,1.4381988048553467,0.26055455207824707,4.0749287605285645
3077,,,608,1000,48,43,3077.0,0,0,1,0,0,11.561860084533691,4.59217381477356,1.2650911808013916,1.4395835399627686,0.26076364517211914,4.075141668319702
3078,,,608,1000,36,14,3070.4545454545455,0,0,0,0,0,11.565092086791992,4.594955682754517,1.26509428024292,1.439610481262207,0.26076364517211914,4.075373649597168
3079,,,608,1000,35,19,3073.8048780487807,0,0,0,0,0,11.567682981491089,4.597107648849487,1.2650961875915527,1.4396445751190186,0.26076364517211914,4.075579881668091
3080,,,607,1000,30,25,3080.0,0,0,1,0,2,11.574741840362549,4.598906993865967,1.2684910297393799,1.4422225952148438,0.2609426975250244,4.075743913650513
3081,,,607,1000,43,41,3073.9310344827586,0,0,0,0,0,11.57850694656372,4.601787090301514,1.2684962749481201,1.442354679107666,0.2609426975250244,4.076072931289673
3082,,,607,1000,28,22,3067.5,0,0,0,0,0,11.58246397972107,4.605111122131348,1.2684993743896484,1.4424176216125488,0.2609426975250244,4.076348781585693
3083,,,607,1000,38,19,3059.657142857143,0,0,0,0,0,11.586011171340942,4.608017206192017,1.2685024738311768,1.44248366355896,0.2609426975250244,4.076626539230347
3084,,,608,1000,26,17,3084.0,1,1,1,0,0,11.591569185256958,4.610275030136108,1.2703626155853271,1.443666696548462,0.2611849308013916,4.076915264129639
3085,,,608,1000,33,27,3085.0,0,0,0,0,0,11.594647884368896,4.612303018569946,1.2703666687011719,1.4437217712402344,0.26149773597717285,4.077261209487915
3086,,,604,1000,43,35,3065.9791666666665,4,0,0,0,0,11.5977041721344,4.6146979331970215,1.270369529724121,1.4438879489898682,0.26149773597717285,4.077481269836426
3087,,,603,1000,37,17,3087.0,1,0,1,0,1,11.602859020233154,4.616865873336792,1.272474765777588,1.444220781326294,0.2617027759552002,4.077754974365234
3088,,,603,1000,42,33,3088.0,0,0,0,0,0,11.60556411743164,4.618847846984863,1.2724785804748535,1.4442718029022217,0.26188087463378906,4.077995777130127
3089,,,603,1000,44,37,3077.323943661972,0,0,0,0,0,11.607617855072021,4.620460510253906,1.27247953414917,1.4443228244781494,0.26188087463378906,4.078152656555176
3090,,,604,1000,23,3,3090.0,0,1,1,0,1,11.612116813659668,4.62198543548584,1.2743923664093018,1.4456615447998047,0.2620208263397217,4.078253984451294
