A_0,A_1,A_2,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
1.0,1.0,#,#,#,#,#,#,#,#,1.0,1.0,0.21881590047637023,0.7379310344827587,3,79.18113569537687,4983,3937,0.2727272727272727,0.0025038547262978784,107,145
1.0,1.0,#,#,0.0,#,1.0,1.0,#,#,1.0,1.0,0.17525145137855438,0.7058823529411765,1,81.67530758963201,4951,3940,0.5454545454545454,0.0008609083596076508,12,17
1.0,1.0,#,#,#,#,#,#,#,1.0,1.0,1.0,1.0,1.0,6,80.86960017826006,4983,3940,0.36363636363636365,0.005114494224966736,72,72
1.0,0.0,#,#,0.0,#,#,#,0.0,#,#,0.0,0.28462802079628785,0.7777777777777778,1,78.55376425624856,4942,3946,0.36363636363636365,0.0008280053583224926,49,63
#,1.0,1.0,#,1.0,#,1.0,0.0,#,#,#,1.0,0.18593443208187066,0.7142857142857143,1,77.28334938694778,4987,3956,0.45454545454545453,0.0008146143982706968,20,28
0.0,#,1.0,#,#,#,1.0,#,1.0,#,#,1.0,0.2149341667858102,0.7352941176470589,1,70.8819957302088,4987,3958,0.36363636363636365,0.0007471401635413847,50,68
1.0,#,#,#,#,#,1.0,#,#,#,1.0,1.0,0.06274739432390897,0.5748031496062992,1,80.52568294911228,4983,3962,0.2727272727272727,0.0008487906034259769,73,127
1.0,0.0,#,1.0,#,#,#,1.0,#,#,#,1.0,0.19649623617673456,0.7222222222222222,1,78.88350427933814,4993,3970,0.36363636363636365,0.0008314810225195758,39,54
1.0,#,#,#,#,1.0,#,#,#,#,0.0,0.0,0.1134276198236865,0.6470588235294118,1,71.638360391853,4973,3983,0.2727272727272727,0.0007304433450083894,77,119
0.0,1.0,#,#,1.0,0.0,0.0,#,#,#,#,0.0,1.0,1.0,1,61.530752956827214,4994,3994,0.45454545454545453,0.0006485722693526791,34,34
#,1.0,0.0,1.0,#,0.0,1.0,#,0.0,#,#,1.0,0.00017114399548686952,0.17647058823529413,1,74.6315726045184,4628,4014,0.5454545454545454,0.0007866630275666245,3,17
1.0,#,#,#,#,#,#,#,1.0,#,#,1.0,0.08176741702836612,0.6060606060606061,1,73.08600385582223,4993,4028,0.18181818181818182,0.0007703717751016044,140,231
0.0,#,0.0,#,#,0.0,#,#,1.0,#,#,0.0,0.2503403425672665,0.7580645161290323,1,67.59447307697369,4994,4047,0.36363636363636365,0.0007124876373606457,47,62
#,0.0,#,1.0,1.0,#,#,#,1.0,#,#,1.0,0.5204294660166845,0.8775510204081632,2,65.7362249647313,4996,4056,0.36363636363636365,0.0013858011012466713,43,49
0.0,1.0,1.0,1.0,#,1.0,1.0,0.0,#,#,#,0.0,0.0,0.0,1,81.064,4064,4064,0.6363636363636364,0.0008544647987599826,0,7
1.0,0.0,#,#,#,#,#,1.0,#,#,#,1.0,0.202266658350261,0.7264150943396226,2,72.44417066340404,4993,4072,0.2727272727272727,0.0015272129109651477,77,106
0.0,1.0,#,#,#,1.0,#,0.0,#,#,#,1.0,0.2314600316517187,0.746268656716418,2,73.11410521066614,4987,4080,0.36363636363636365,0.0016262622893480534,50,67
#,#,0.0,0.0,#,0.0,#,#,#,1.0,#,0.0,0.13746212943750738,0.6724137931034483,1,82.49383610469364,4931,4087,0.36363636363636365,0.0008695361574328437,39,58
#,0.0,0.0,#,#,0.0,#,1.0,#,#,#,1.0,0.17525145137855438,0.7058823529411765,1,65.44361226284585,4982,4096,0.36363636363636365,0.0006898162314011017,36,51
0.0,1.0,#,#,#,#,0.0,#,#,#,0.0,0.0,0.2740874207684612,0.7719298245614035,1,67.02219223747177,4940,4105,0.36363636363636365,0.0007064554426458624,44,57
#,#,1.0,#,#,#,#,#,#,#,1.0,1.0,0.08595825916467568,0.6121495327102804,1,67.08122829457683,4983,4110,0.18181818181818182,0.000733643317771055,131,214
1.0,0.0,#,#,#,#,#,0.0,#,#,#,0.0,0.2957885573215846,0.7837837837837838,1,67.62931506456405,4973,4119,0.2727272727272727,0.0007128548935028889,87,111
#,1.0,1.0,#,#,#,#,#,#,0.0,0.0,0.0,0.21848085858476907,0.7377049180327869,2,69.30610813224035,4971,4125,0.36363636363636365,0.001399428229489682,45,61
#,1.0,0.0,#,#,#,#,0.0,#,0.0,#,0.0,0.1894692059725282,0.7169811320754716,1,79.69149480024183,4988,4129,0.36363636363636365,0.0008399977433555072,38,53
1.0,1.0,#,#,1.0,0.0,#,#,#,#,1.0,1.0,0.08825375108068294,0.6153846153846154,1,78.41160191184795,4983,4131,0.45454545454545453,0.0008265068791085443,16,26
1.0,#,0.0,#,0.0,#,#,#,1.0,0.0,#,0.0,0.2373046875,0.75,1,72.96599350558805,4937,4169,0.45454545454545453,0.0007691067916346897,18,24
#,#,1.0,#,#,#,#,#,1.0,#,#,1.0,0.08029681843362083,0.6038647342995169,1,68.14545930809274,4987,4177,0.18181818181818182,0.0007476653858098577,125,207
#,#,1.0,#,1.0,#,1.0,1.0,0.0,#,#,1.0,0.1800134415442498,0.7096774193548387,1,65.77538664354101,4908,4191,0.45454545454545453,0.0006933133389881244,22,31
1.0,0.0,#,#,#,#,#,0.0,0.0,#,#,0.0,1.0,1.0,14,79.05667472183251,4973,4204,0.36363636363636365,0.011666288848262317,51,51
#,#,1.0,#,#,#,1.0,1.0,#,#,#,1.0,0.11950274109665414,0.6538461538461539,1,65.77323864863308,4951,4208,0.2727272727272727,0.0006932906977905924,68,104
0.0,1.0,#,#,1.0,#,1.0,1.0,#,1.0,1.0,1.0,0.07775999999999998,0.6,1,69.6,4720,4208,0.6363636363636364,0.0007336271340384732,3,5
#,1.0,#,#,1.0,0.0,#,0.0,#,#,#,0.0,0.14458830143346377,0.6792452830188679,2,77.44602335407032,4988,4215,0.36363636363636365,0.0016326581654000942,36,53
0.0,1.0,0.0,#,#,#,0.0,#,#,0.0,#,1.0,0.03125,0.5,1,70.47371271162902,4961,4215,0.45454545454545453,0.014107072310999403,11,22
1.0,#,#,#,#,#,0.0,#,#,#,1.0,1.0,0.06413298640997354,0.5773195876288659,1,71.42502639569805,4979,4223,0.2727272727272727,0.0007528640432945153,56,97
#,0.0,0.0,1.0,#,#,1.0,#,#,#,#,1.0,0.21208362139917689,0.7333333333333333,1,70.56636662527964,4996,4231,0.36363636363636365,0.0007438132371668401,33,45
1.0,0.0,#,0.0,#,#,1.0,#,0.0,#,#,0.0,0.34765472254481466,0.8095238095238095,1,68.9316725388424,4995,4235,0.45454545454545453,0.0007265825484073201,17,21
#,1.0,#,#,#,1.0,#,#,#,#,#,1.0,0.09633463905288335,0.6262626262626263,1,69.9653651379368,4990,4237,0.18181818181818182,0.0007352965893104737,124,198
1.0,1.0,#,#,#,1.0,#,#,1.0,#,1.0,1.0,0.13168724279835387,0.6666666666666666,1,80.70373619387597,4681,4241,0.45454545454545453,0.0008506673949728481,14,21
#,1.0,#,#,#,1.0,#,#,#,#,1.0,1.0,0.20778622355243484,0.7303370786516854,1,72.39341846312678,4961,4250,0.2727272727272727,0.000803635538475449,65,89
#,0.0,1.0,#,#,0.0,#,#,1.0,#,#,1.0,0.1981094971036366,0.723404255319149,1,67.72597974175682,4976,4257,0.36363636363636365,0.0007138737991076545,34,47
1.0,#,0.0,#,#,#,1.0,#,#,0.0,#,0.0,0.2994492622121735,0.7857142857142857,3,81.07965893076762,4988,4258,0.36363636363636365,0.0025638895607843085,44,56
1.0,#,0.0,#,#,#,1.0,1.0,#,0.0,#,0.0,0.07775999999999998,0.6,1,73.03236104771835,4960,4261,0.45454545454545453,0.000769806346659492,18,30
#,0.0,0.0,#,#,#,#,0.0,1.0,#,#,0.0,0.3757907202492844,0.8222222222222222,2,61.827060674754044,4970,4262,0.36363636363636365,0.001303391072667891,37,45
#,1.0,0.0,#,#,#,#,#,1.0,0.0,#,0.0,0.22059995870325735,0.7391304347826086,1,73.89909853115964,4994,4275,0.36363636363636365,0.0007789422968885257,34,46
#,1.0,1.0,#,1.0,0.0,0.0,#,0.0,1.0,#,0.0,0.18593443208187066,0.7142857142857143,1,68.96000000000001,4862,4278,0.6363636363636364,0.0007268811374036367,5,7
1.0,#,#,#,#,#,1.0,0.0,#,0.0,#,0.0,0.5985347042408201,0.9024390243902439,1,83.05402762525142,4988,4284,0.36363636363636365,0.000875440923233698,37,41
#,#,#,1.0,#,1.0,1.0,1.0,#,#,#,1.0,0.23020027395048778,0.7454545454545455,1,73.27235833462551,4950,4286,0.36363636363636365,0.0007723360667998757,41,55
1.0,0.0,#,1.0,#,#,#,#,1.0,#,#,1.0,0.3173112237881989,0.7948717948717948,1,76.23953479952709,4993,4302,0.36363636363636365,0.0008036119456236136,31,39
1.0,0.0,#,#,#,#,#,0.0,0.0,0.0,#,0.0,1.0,1.0,1,80.44220102672384,4973,4307,0.45454545454545453,0.0008479106522267548,18,18
#,0.0,0.0,#,#,1.0,#,1.0,#,#,#,1.0,0.3666478320532007,0.8181818181818182,2,80.71502455610656,4993,4311,0.36363636363636365,0.0017015727626132598,36,44
0.0,#,0.0,#,#,0.0,0.0,#,#,#,0.0,0.0,0.16806999999999994,0.7,1,65.41923217825465,4901,4323,0.45454545454545453,0.0006895592502001497,14,20
#,1.0,#,#,#,#,#,#,#,0.0,#,0.0,0.08735808443480422,0.6141304347826086,1,74.74393450538142,4994,4324,0.18181818181818182,0.000771361689772253,113,184
1.0,0.0,#,#,#,#,#,0.0,#,#,0.0,0.0,0.22481780895283973,0.7419354838709677,1,67.84407044085702,4973,4327,0.36363636363636365,0.0007151185482619286,23,31
0.0,#,0.0,0.0,#,#,#,#,0.0,#,#,0.0,0.12437314232952602,0.6590909090909091,1,70.88255812023642,4956,4346,0.36363636363636365,0.0007471460914808126,29,44
1.0,#,1.0,#,#,#,#,#,1.0,#,#,1.0,0.2488222127684893,0.7571428571428571,1,71.07831550546118,4983,4353,0.2727272727272727,0.0007492094956401416,53,70
#,1.0,#,#,#,1.0,#,#,#,1.0,1.0,1.0,0.34765472254481466,0.8095238095238095,1,73.13631902106457,4880,4358,0.36363636363636365,0.0008134238288345631,34,42
1.0,1.0,#,#,#,1.0,1.0,#,#,#,1.0,1.0,0.14995078952820548,0.6842105263157895,2,78.53288985788416,4880,4372,0.45454545454545453,0.0016555706584539837,13,19
#,1.0,#,#,0.0,#,#,1.0,#,#,1.0,1.0,0.10979242280002384,0.6428571428571429,1,78.54928443690412,4951,4372,0.36363636363636365,0.0008279581382502703,27,42
#,0.0,0.0,0.0,#,#,#,1.0,#,1.0,#,0.0,0.012558674125514407,0.4166666666666667,1,71.39113984000001,4609,4373,0.45454545454545453,0.0007525068579965384,5,12
0.0,0.0,#,#,0.0,#,#,0.0,#,#,#,0.0,0.3392169036785128,0.8055555555555556,3,77.68707118706877,4948,4377,0.36363636363636365,0.002456609628741901,29,36
1.0,0.0,#,#,#,#,#,#,0.0,0.0,1.0,0.0,0.3787874412704941,0.8235294117647058,1,74.09217559265281,4897,4386,0.45454545454545453,0.0007809774487746149,14,17
1.0,1.0,#,#,0.0,#,1.0,1.0,#,#,1.0,0.0,0.008416533573215765,0.38461538461538464,1,82.716300288,4742,4396,0.5454545454545454,0.0008718810677952755,5,13
#,#,0.0,0.0,#,0.0,#,#,#,#,#,0.0,0.38470588034229997,0.8260869565217391,1,83.92051756008406,4994,4403,0.2727272727272727,0.0008845742641469804,57,69
0.0,1.0,0.0,#,#,#,1.0,#,#,1.0,1.0,1.0,0.010240000000000003,0.4,1,65.2,4582,4415,0.5454545454545454,0.0006872484071739721,2,5
1.0,#,#,#,#,#,#,#,1.0,#,1.0,1.0,0.11903483743868312,0.6533333333333333,1,75.24492522109215,4983,4416,0.2727272727272727,0.0007931281442656474,49,75
1.0,#,#,#,#,#,1.0,0.0,0.0,0.0,#,0.0,1.0,1.0,1,87.3820596224,4988,4419,0.45454545454545453,0.0009210610627465561,14,14
1.0,#,#,#,#,1.0,#,#,1.0,0.0,1.0,1.0,0.03125,0.5,1,70.10946017658142,4972,4432,0.45454545454545453,0.014034158075979495,10,20
#,#,0.0,0.0,#,#,#,#,#,0.0,#,0.0,0.2084017036410597,0.7307692307692307,1,73.52400782334908,4994,4443,0.2727272727272727,0.0007749886083687625,57,78
0.0,1.0,#,#,#,#,1.0,#,#,#,#,1.0,0.3559121861004116,0.8133333333333334,3,74.93922508607041,4987,4444,0.2727272727272727,0.002369717626161978,61,75
#,#,0.0,0.0,#,#,#,#,#,#,#,0.0,0.095367431640625,0.625,1,68.93318165280132,4994,4449,0.18181818181818182,0.0007265984554037083,85,136
1.0,#,0.0,#,#,#,#,1.0,#,#,#,1.0,0.15074250260106667,0.684931506849315,1,77.70134366262778,4993,4452,0.2727272727272727,0.000819020316984944,50,73
0.0,0.0,0.0,1.0,#,#,#,1.0,#,#,#,0.0,0.0,0.0,1,63.38395383565516,4463,4463,0.45454545454545453,0.0006681061551218188,0,19
0.0,#,#,0.0,#,#,0.0,0.0,#,#,0.0,0.0,0.13168724279835387,0.6666666666666666,1,76.72362443626905,4901,4466,0.45454545454545453,0.0008087145504055206,14,21
0.0,1.0,1.0,#,#,#,0.0,#,#,#,0.0,1.0,0.0,0.0,1,71.3109122285568,4474,4474,0.45454545454545453,0.0007516612092515121,0,18
1.0,0.0,0.0,#,#,#,#,0.0,1.0,#,1.0,1.0,0.0,0.0,1,65.678912,4486,4486,0.5454545454545454,0.0006922964364558202,0,11
#,0.0,#,#,1.0,#,#,1.0,#,#,#,1.0,0.207532640200251,0.7301587301587301,1,59.39890275599157,4982,4493,0.2727272727272727,0.000626101247038909,46,63
1.0,0.0,#,1.0,#,1.0,#,#,1.0,#,#,1.0,0.13168724279835387,0.6666666666666666,1,75.60149326462975,4993,4497,0.45454545454545453,0.0007968865924247021,12,18
#,#,#,#,1.0,#,#,1.0,1.0,0.0,1.0,1.0,0.04158799090330928,0.5294117647058824,1,73.0429118947328,4876,4497,0.45454545454545453,0.0007699175591258265,9,17
0.0,#,#,#,1.0,#,1.0,#,0.0,#,#,1.0,0.28462802079628785,0.7777777777777778,1,71.68969818998264,4997,4500,0.36363636363636365,0.0007653767744302595,28,36
0.0,1.0,#,1.0,#,1.0,#,#,#,#,0.0,1.0,0.18593443208187066,0.7142857142857143,1,75.3113396224,4987,4523,0.45454545454545453,0.0007938281932152216,10,14
0.0,#,#,#,#,1.0,#,#,#,#,#,1.0,0.12901076218572022,0.6639344262295082,1,68.79795173857693,4997,4523,0.18181818181818182,0.0007661375632029498,81,122
0.0,#,#,#,1.0,1.0,#,0.0,#,#,#,1.0,0.14165913803291463,0.6764705882352942,1,73.41292920613132,4997,4529,0.36363636363636365,0.0007880816780161676,23,34
0.0,#,0.0,#,#,1.0,#,#,#,#,0.0,1.0,0.3276800000000001,0.8,1,58.57092279779889,4939,4539,0.36363636363636365,0.0006173738251456591,24,30
#,#,#,0.0,0.0,0.0,#,#,#,#,#,0.0,0.2805030468350874,0.7755102040816326,1,87.2322481827143,4966,4552,0.2727272727272727,0.0009194819573278378,38,49
#,1.0,#,0.0,#,0.0,#,#,#,0.0,0.0,0.0,0.48894551440329226,0.8666666666666667,1,75.46840467456,4926,4554,0.45454545454545453,0.000795483756204787,13,15
1.0,#,#,#,0.0,#,#,#,#,#,#,0.0,0.07178140458328529,0.5904761904761905,1,74.12943446419564,4971,4554,0.18181818181818182,0.0007813701803715614,62,105
1.0,0.0,1.0,#,1.0,#,#,1.0,#,#,#,1.0,0.0063582343481257495,0.36363636363636365,1,60.772044799999996,4976,4559,0.45454545454545453,0.0006405750151764612,4,11
0.0,#,1.0,#,#,#,0.0,#,#,#,#,0.0,0.14265533057546828,0.6774193548387096,1,57.3779452953123,4998,4584,0.2727272727272727,0.000605795047341553,42,62
1.0,0.0,#,#,#,0.0,#,#,0.0,#,#,0.0,0.5904900000000001,0.9,2,71.25536115223096,4995,4588,0.36363636363636365,0.0015021513329594126,27,30
1.0,0.0,0.0,#,#,0.0,#,#,#,0.0,#,0.0,0.019403791345598595,0.45454545454545453,1,79.40215040000001,4942,4605,0.45454545454545453,0.0008369478740581008,5,11
0.0,#,1.0,#,#,1.0,1.0,#,#,#,0.0,1.0,0.43375716751999094,0.8461538461538461,2,74.731597824,4997,4607,0.45454545454545453,0.0016109123171987676,11,13
0.0,0.0,0.0,1.0,#,1.0,#,#,#,#,1.0,0.0,0.0,0.0,1,82.0,4608,4608,0.5454545454545454,0.000864330818838431,0,4
0.0,0.0,#,0.0,#,#,#,#,#,#,0.0,0.0,0.16291487262254356,0.6956521739130435,1,72.4616587470237,4966,4609,0.36363636363636365,0.0007755479527896844,16,23
1.0,1.0,#,#,#,#,#,#,#,0.0,#,0.0,0.534824985896467,0.8823529411764706,3,77.15787638442251,4988,4614,0.2727272727272727,0.0024095017321646233,45,51
0.0,0.0,#,#,0.0,0.0,#,0.0,#,#,#,0.0,0.19649623617673456,0.7222222222222222,1,76.53407360794624,4948,4620,0.45454545454545453,0.0008067165672024017,13,18
1.0,1.0,#,1.0,#,#,#,#,#,0.0,#,0.0,0.46266436603796024,0.8571428571428571,1,79.19533074317836,4988,4629,0.36363636363636365,0.000834767866700387,18,21
1.0,#,0.0,1.0,#,#,#,#,#,0.0,#,0.0,0.18593443208187066,0.7142857142857143,1,82.18063091481183,4988,4643,0.36363636363636365,0.0008662347806251,15,21
1.0,0.0,#,#,1.0,#,#,#,0.0,#,#,0.0,0.3066820026178275,0.7894736842105263,2,68.46270575489844,4995,4651,0.36363636363636365,0.0014432786957323399,15,19
1.0,#,1.0,#,#,#,1.0,0.0,0.0,0.0,#,0.0,1.0,1.0,1,71.0,4653,4653,0.5454545454545454,0.0007483840016771782,1,1
0.0,0.0,0.0,#,#,#,#,0.0,#,#,#,0.0,0.023847592523562257,0.47368421052631576,1,68.47889613193216,4931,4664,0.36363636363636365,0.0007218100044739609,9,19
1.0,0.0,#,1.0,0.0,#,#,#,1.0,#,#,1.0,0.3276800000000001,0.8,1,75.938688,4993,4667,0.45454545454545453,0.0008004408339092212,8,10
#,#,1.0,0.0,#,#,0.0,#,0.0,#,0.0,0.0,0.534824985896467,0.8823529411764706,1,76.4415158657024,4973,4679,0.45454545454545453,0.0007937286392724222,15,17
#,#,0.0,#,#,0.0,#,#,#,0.0,#,0.0,0.1590361251087416,0.6923076923076923,1,70.45726088409856,4994,4683,0.2727272727272727,0.0007426631950373887,27,39
#,1.0,0.0,#,#,0.0,#,0.0,0.0,#,#,0.0,0.13168724279835387,0.6666666666666666,1,79.47200000000001,4988,4683,0.45454545454545453,0.0008376841321308269,6,9
1.0,#,#,1.0,#,1.0,#,1.0,1.0,#,#,1.0,0.07775999999999998,0.6,1,79.899008,4993,4696,0.45454545454545453,0.0008421850610855897,6,10
#,0.0,0.0,1.0,0.0,#,#,#,#,#,#,1.0,0.20346349914002398,0.7272727272727273,1,78.80956947849387,4993,4696,0.36363636363636365,0.0008307017038981809,16,22
0.0,#,#,#,1.0,#,1.0,#,#,#,#,1.0,0.3377928212923192,0.8048780487804879,1,69.59815747596669,4997,4704,0.2727272727272727,0.0007378191052537454,33,41
0.0,1.0,#,#,#,0.0,#,#,#,0.0,0.0,0.0,0.095367431640625,0.625,1,69.61600000000001,4910,4714,0.45454545454545453,0.0007337957839543442,5,8
#,0.0,0.0,1.0,#,0.0,#,#,#,#,#,1.0,0.2567458542283846,0.7619047619047619,1,62.81003951524938,4996,4716,0.36363636363636365,0.000662056742505972,16,21
#,0.0,0.0,1.0,#,#,#,0.0,0.0,#,#,1.0,0.0009765625,0.25,1,71.53386752,4872,4716,0.45454545454545453,0.0007540112961980665,3,12
#,#,#,#,1.0,#,1.0,#,#,#,#,1.0,0.14082878195139625,0.6756756756756757,1,67.10741501626289,4997,4720,0.18181818181818182,0.0007050016438252176,50,74
#,#,0.0,#,#,0.0,#,#,#,1.0,#,1.0,0.026524537874001226,0.4838709677419355,1,78.51226159397575,4936,4724,0.2727272727272727,0.01851609600966185,15,31
0.0,#,1.0,1.0,#,1.0,1.0,1.0,#,#,0.0,1.0,0.03125,0.5,1,69.5,4923,4730,0.6363636363636364,0.00073257307206428,1,2
1.0,#,#,#,#,0.0,#,#,0.0,#,#,0.0,0.22481780895283973,0.7419354838709677,1,74.97182478382334,4995,4739,0.2727272727272727,0.0007902494964050416,23,31
1.0,0.0,#,#,#,0.0,#,#,0.0,#,0.0,0.0,0.2373046875,0.75,1,76.34559999999999,4995,4739,0.45454545454545453,0.0008047299385696502,6,8
#,0.0,#,#,0.0,#,#,0.0,#,#,#,0.0,0.427630752325058,0.84375,1,71.75676713317976,4970,4740,0.2727272727272727,0.0007563607962612181,27,32
0.0,1.0,0.0,#,#,0.0,#,#,#,#,#,1.0,0.0,0.0,1,70.69851846655999,4751,4751,0.36363636363636365,0.0007452061994739724,0,15
#,0.0,0.0,1.0,#,#,0.0,#,#,#,#,1.0,0.06754356352880661,0.5833333333333334,1,70.93848575999999,4993,4762,0.36363636363636365,0.0007477356034646241,7,12
0.0,1.0,1.0,0.0,#,1.0,1.0,1.0,0.0,#,#,0.0,0.1,1.0,1,70.05600000000001,4768,4768,0.7272727272727273,0.0007384336566407944,0,0
#,0.0,#,0.0,0.0,#,#,#,#,#,#,0.0,0.3882095537407485,0.8275862068965517,1,76.96504215881666,4970,4770,0.2727272727272727,0.0008112592428178582,24,29
0.0,#,0.0,#,#,1.0,1.0,#,#,#,#,1.0,0.2373046875,0.75,1,71.61102079999999,4950,4782,0.36363636363636365,0.0007548245395843892,9,12
#,1.0,#,#,#,#,#,#,#,1.0,1.0,1.0,0.16291487262254356,0.6956521739130435,1,72.97148300883671,4983,4784,0.2727272727272727,0.0008112519866787254,16,23
#,1.0,#,#,#,#,0.0,#,#,#,0.0,0.0,0.14539335680000004,0.68,1,68.5091330326401,4971,4786,0.2727272727272727,0.0006892133504089974,17,25
1.0,0.0,0.0,#,#,#,#,#,#,#,#,0.0,0.08648873310982921,0.6129032258064516,1,76.48578459247825,4970,4787,0.2727272727272727,0.0008062075710526413,19,31
#,1.0,0.0,#,#,#,#,#,#,#,0.0,0.0,0.02094302882090425,0.46153846153846156,1,70.44937575327506,4988,4796,0.2727272727272727,0.02104250414009791,12,26
0.0,1.0,0.0,#,#,#,#,#,#,#,#,0.0,0.04526613752481193,0.5384615384615384,1,70.9885891214874,4994,4796,0.2727272727272727,0.009810132398693229,14,26
0.0,#,#,0.0,#,0.0,#,#,#,1.0,#,0.0,0.2373046875,0.75,1,83.38447104,4931,4799,0.36363636363636365,0.0008789240016147883,9,12
0.0,1.0,#,1.0,#,1.0,#,#,#,#,#,1.0,0.28462802079628785,0.7777777777777778,1,74.43744000000001,4987,4817,0.36363636363636365,0.0007846167496028853,7,9
#,#,0.0,#,#,#,1.0,#,#,#,#,1.0,0.03902795518772003,0.5227272727272727,1,69.36356282533909,4996,4817,0.18181818181818182,0.011117710401468335,23,44
0.0,#,#,#,0.0,#,#,#,1.0,1.0,#,0.0,1.0,1.0,1,78.952,4998,4822,0.36363636363636365,0.0008900499310087453,7,7
#,1.0,#,#,#,1.0,1.0,#,#,#,1.0,1.0,0.5549289573066435,0.8888888888888888,1,82.704,4954,4835,0.36363636363636365,0.0008717514151367512,8,9
1.0,0.0,#,#,#,0.0,0.0,#,0.0,#,#,0.0,1.0,1.0,1,76.68608,4942,4844,0.45454545454545453,0.0008083188087793833,9,9
1.0,0.0,#,0.0,1.0,#,#,#,0.0,#,0.0,0.0,1.0,1.0,1,58.0,4995,4853,0.5454545454545454,0.000611355945032061,2,2
0.0,1.0,0.0,1.0,#,#,#,#,#,#,#,1.0,0.001903968584518355,0.2857142857142857,1,67.864,4961,4854,0.36363636363636365,0.0007153286181664792,2,7
0.0,#,#,1.0,#,1.0,#,#,#,#,#,1.0,0.056313514709472656,0.5625,1,71.66055678361599,4987,4854,0.2727272727272727,0.000755346679551228,9,16
#,0.0,1.0,1.0,0.0,0.0,1.0,1.0,#,#,#,0.0,0.028196298320147434,0.7763157894736842,1,65.3384645132363,4861,4861,0.6363636363636364,0.0006887079089557477,0,0
#,0.0,1.0,#,0.0,0.0,1.0,#,#,#,1.0,0.0,1.0,1.0,1,57.0,4948,4861,0.5454545454545454,0.0006008153252901289,2,2
#,0.0,0.0,1.0,0.0,#,0.0,#,#,#,#,1.0,0.07775999999999998,0.6,1,74.8,4993,4872,0.45454545454545453,0.00078843835669652,3,5
1.0,1.0,#,#,#,#,#,1.0,0.0,#,#,0.0,0.0,0.0,1,69.67999999999999,4874,4874,0.36363636363636365,0.0007344703836178277,0,7
#,1.0,0.0,#,#,1.0,#,#,#,0.0,0.0,0.0,1.0,1.0,1,74.0,4960,4874,0.45454545454545453,0.0007800058609029744,1,1
0.0,#,#,#,0.0,#,0.0,#,1.0,#,#,1.0,0.00012860082304526745,0.16666666666666666,1,69.16,4927,4875,0.36363636363636365,0.0007610327453674967,1,6
0.0,#,1.0,#,#,#,#,#,#,1.0,#,0.0,0.002757929721271342,0.3076923076923077,1,65.056283136,4998,4875,0.2727272727272727,0.0007069630966275241,4,13
#,0.0,0.0,1.0,#,#,#,#,1.0,#,#,1.0,0.46266436603796024,0.8571428571428571,1,71.488,4996,4879,0.36363636363636365,0.000753527824111241,6,7
#,1.0,0.0,#,0.0,#,#,#,#,1.0,1.0,1.0,1.0,1.0,1,80.0,4936,4880,0.45454545454545453,0.0008432495793545669,1,1
#,0.0,0.0,#,1.0,#,#,#,#,#,#,0.0,0.02094302882090425,0.46153846153846156,1,61.779214335999995,4956,4897,0.2727272727272727,0.0006511912062710953,6,13
0.0,#,1.0,#,#,#,#,#,#,#,#,1.0,0.06391305182160717,0.5769230769230769,1,66.07540014512152,4997,4907,0.18181818181818182,0.0007212979052741926,15,26
0.0,#,1.0,#,#,#,#,#,0.0,#,#,0.0,0.012558674125514407,0.4166666666666667,1,65.37353216,4966,4915,0.2727272727272727,0.0006821563939940648,5,12
1.0,0.0,1.0,#,#,#,0.0,#,#,#,1.0,1.0,0.004115226337448558,0.3333333333333333,1,64.33333333333333,4972,4919,0.45454545454545453,0.0006781132033976308,1,3
1.0,1.0,0.0,#,#,#,1.0,#,#,0.0,0.0,1.0,0.0,0.0,1,88.0,4926,4926,0.5454545454545454,0.0009275745372900236,0,2
0.0,#,0.0,1.0,#,#,#,0.0,#,#,#,1.0,0.07775999999999998,0.6,1,62.6,4996,4927,0.36363636363636365,0.0006598427958449486,3,5
1.0,#,#,#,#,0.0,1.0,1.0,#,1.0,1.0,1.0,1.0,1.0,1,90.0,4951,4936,0.5454545454545454,0.0009486557767738878,1,1
1.0,#,#,#,0.0,#,#,1.0,1.0,1.0,#,1.0,1.0,1.0,1,81.25,4993,4936,0.45454545454545453,0.0008564253540319821,4,4
#,1.0,#,#,#,#,#,0.0,#,#,#,1.0,0.095367431640625,0.625,1,77.090584858624,4987,4939,0.18181818181818182,0.0008526469512690351,10,16
1.0,#,0.0,#,#,#,#,1.0,0.0,#,#,1.0,1.0,1.0,1,73.25,4990,4945,0.36363636363636365,0.0007721003960965253,4,4
#,0.0,#,1.0,0.0,#,#,#,#,#,#,0.0,0.0003200000000000001,0.2,1,77.2,4948,4948,0.2727272727272727,0.0008137358440771571,1,5
0.0,#,0.0,#,#,#,#,1.0,#,#,#,1.0,0.0009765625,0.25,1,62.25,4982,4950,0.2727272727272727,0.0006561535789352724,1,4
1.0,#,#,#,#,0.0,1.0,1.0,#,#,1.0,1.0,0.1,1.0,1,90.0,4951,4951,0.45454545454545453,0.0009486557767738878,0,0
#,1.0,#,#,#,1.0,1.0,#,#,#,#,1.0,0.18593443208187066,0.7142857142857143,1,73.84,4990,4954,0.2727272727272727,0.0007783193617442653,5,7
