Specified Values,Specified Attribute Names,class,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
"1.0, 0.0, 0.0, 0.0, 0.0","A_0, R_2, R_4, R_5, R_6",0.0,0.4939144320360374,0.868421052631579,1,89.71972129766942,4955,3665,0.45454545454545453,0.0011420533230484143,33,38
"0.0, 1.0, 0.0, 0.0","A_0, A_1, R_2, R_4",0.0,0.26150027784488145,0.7647058823529411,1,62.42580003626826,4993,3670,0.36363636363636365,0.0007946256558113931,65,85
"1.0, 1.0, 1.0, 0.0","A_0, A_2, R_3, R_5",0.0,0.26769082449673975,0.7682926829268293,1,59.214927633948506,4962,3671,0.36363636363636365,0.0007537540676709496,63,82
"0.0, 1.0, 0.0, 0.0","A_1, A_2, R_1, R_7",0.0,0.22824833264848604,0.7441860465116279,1,62.37446605343071,4997,3682,0.36363636363636365,0.0007939722192554499,64,86
"1.0, 0.0, 1.0, 1.0","A_0, A_1, R_4, R_6",1.0,0.2550063900805163,0.7608695652173914,1,72.31687890801076,4970,3710,0.36363636363636365,0.0009205304104252588,70,92
"1.0, 0.0, 1.0, 1.0","A_0, A_1, R_3, R_5",1.0,0.25126003423796484,0.7586206896551724,1,71.65214834433466,4937,3712,0.36363636363636365,0.0009120689736508463,66,87
"1.0, 0.0, 0.0, 0.0, 1.0","A_1, A_2, R_3, R_4, R_6",1.0,0.36131873917399904,0.8157894736842105,1,61.546087401914406,4988,3720,0.45454545454545453,0.000783427685924057,31,38
"1.0, 0.0, 1.0, 1.0","A_1, A_2, R_2, R_7",1.0,0.14539335680000004,0.68,1,64.1983986414328,4988,3724,0.36363636363636365,0.0008171892805995559,51,75
"1.0, 1.0, 1.0","A_0, R_4, R_6",1.0,0.26769082449673975,0.7682926829268293,1,65.47175697716268,4970,3743,0.2727272727272727,0.000833398014841238,126,164
"1.0, 0.0, 1.0, 1.0","A_0, A_1, R_4, R_7",1.0,0.272589678887454,0.7710843373493976,1,69.10602229576554,4999,3743,0.36363636363636365,0.0008796590232786083,64,83
"1.0, 1.0, 1.0, 0.0","A_0, A_1, R_1, R_7",0.0,0.198493132730532,0.7236842105263158,1,66.62436589028763,4994,3749,0.36363636363636365,0.0008480697148907985,55,76
"1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_1, R_1, R_2, R_5, R_6, R_7",1.0,0.13168724279835387,0.6666666666666666,1,68.98584627085313,4842,3781,0.5454545454545454,0.000878129287935956,12,18
"1.0, 0.0, 1.0","A_0, A_1, R_5",1.0,0.21720617794361205,0.7368421052631579,1,72.79056127976104,4999,3797,0.2727272727272727,0.0009265599713612769,112,152
"1.0, 1.0, 1.0, 1.0","A_0, A_2, R_1, R_7",1.0,0.25449371153700956,0.7605633802816901,2,66.37106889730984,4939,3798,0.36363636363636365,0.0016896909328766925,54,71
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, R_1, R_2, R_4, R_6",1.0,0.43375716751999094,0.8461538461538461,1,86.66783003308012,4874,3815,0.45454545454545453,0.0011032054252853036,22,26
"0.0, 1.0, 0.0","A_0, A_1, R_3",0.0,0.25270905019898543,0.759493670886076,1,65.44440206450393,4983,3818,0.2727272727272727,0.0008330498108070327,120,158
"0.0, 1.0, 0.0, 0.0","A_1, R_0, R_4, R_5",0.0,0.06600153808263474,0.5806451612903226,1,55.49983055294314,4991,3821,0.36363636363636365,0.0007064641418280808,36,62
"1.0, 1.0, 0.0, 0.0","A_1, R_0, R_3, R_7",0.0,0.2567458542283846,0.7619047619047619,1,67.35093084141685,4994,3822,0.36363636363636365,0.0008573182491578035,64,84
"1.0, 1.0, 0.0, 1.0, 0.0","A_2, R_0, R_1, R_2, R_5",0.0,0.3504270747052985,0.8108108108108109,1,67.01976112651263,4949,3837,0.45454545454545453,0.0008531027492885547,30,37
"0.0, 0.0, 1.0, 1.0","A_0, A_1, R_0, R_3",1.0,0.2656597957637442,0.7671232876712328,1,58.27020254708854,4965,3844,0.36363636363636365,0.000741728546311649,56,73
"0.0, 0.0, 0.0","A_0, R_0, R_2",0.0,0.2270775906962369,0.743421052631579,1,65.14740383330745,4997,3848,0.2727272727272727,0.0008292692839399006,113,152
"1.0, 0.0, 0.0, 0.0, 0.0","A_0, R_4, R_5, R_6, R_7",0.0,1.0,1.0,1,96.3351556502484,4980,3861,0.45454545454545453,0.001226261997311959,35,35
"0.0, 1.0, 1.0, 1.0, 0.0","A_2, R_2, R_4, R_6, R_7",1.0,0.3882095537407485,0.8275862068965517,1,72.23868104309922,4912,3863,0.45454545454545453,0.0009195350202235748,24,29
"1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_5",1.0,1.0,1.0,10,72.77901259755183,4939,3869,0.36363636363636365,0.009264129667707243,65,65
"1.0, 0.0, 1.0, 0.0","A_0, A_2, R_4, R_5",1.0,0.3052448823619652,0.7887323943661971,2,60.47781417071816,4995,3870,0.36363636363636365,0.0015396590102017469,56,71
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, R_2, R_3, R_4, R_5, R_7",0.0,0.2373046875,0.75,1,73.75243309056,4887,3875,0.5454545454545454,0.0009388037554700678,12,16
"1.0, 1.0, 1.0, 1.0","A_0, A_2, R_5, R_7",1.0,1.0,1.0,16,76.05740420246126,4939,3893,0.36363636363636365,0.015490304241792359,69,69
"1.0, 0.0, 0.0","A_2, R_1, R_5",0.0,0.3305952841125999,0.8014184397163121,1,63.69734577612154,4953,3894,0.2727272727272727,0.0008108113172981192,113,141
"0.0, 1.0, 0.0","A_1, A_2, R_1",0.0,0.27677453178330325,0.7734375,3,63.47649494131673,4997,3894,0.2727272727272727,0.002424000239903099,99,128
"1.0, 1.0, 1.0, 1.0","A_0, R_4, R_5, R_7",1.0,0.39052583328375096,0.8285714285714286,1,78.35347459590949,4999,3895,0.36363636363636365,0.000997370976418452,58,70
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_3, R_5, R_6, R_7",1.0,0.0,0.0,1,78.85024000000001,3901,3901,0.6363636363636364,0.0010036943641007965,0,9
"0.0, 0.0, 1.0","A_0, R_3, R_6",0.0,0.08648873310982921,0.6129032258064516,1,63.13959893795702,4997,3902,0.2727272727272727,0.0008037116894712317,76,124
"1.0, 0.0, 0.0, 0.0","A_0, A_1, R_4, R_5",0.0,1.0,1.0,10,68.68910866060372,4991,3921,0.36363636363636365,0.008743520785447852,59,59
"0.0, 0.0, 1.0, 1.0, 1.0","A_1, A_2, R_1, R_2, R_4",1.0,0.26487008230452685,0.7666666666666667,1,74.11907715913203,4995,3945,0.45454545454545453,0.0009434708127327563,23,30
"1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_2, R_0, R_1, R_5, R_6, R_7",1.0,1.0,1.0,1,73.56960000000001,4889,3949,0.6363636363636364,0.0009364764506633076,8,8
"0.0, 1.0, 0.0, 1.0","A_0, A_2, R_1, R_2",0.0,0.126916476145353,0.6617647058823529,1,58.88577968394164,4953,3956,0.36363636363636365,0.0007495643030947452,45,68
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, R_0, R_2, R_6, R_7",1.0,0.512908935546875,0.875,1,73.659350966272,4842,3982,0.5454545454545454,0.0009376189017074616,14,16
"0.0, 1.0, 1.0","A_0, A_1, R_3",1.0,0.16806999999999994,0.7,2,66.65217663922127,4984,3991,0.2727272727272727,0.0016968474426415734,91,130
"1.0, 1.0, 1.0","A_0, R_5, R_7",1.0,0.20346349914002398,0.7272727272727273,1,72.19655171547065,4999,3992,0.2727272727272727,0.0009189987508513553,96,132
"1.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_1, A_2, R_0, R_3, R_6, R_7",1.0,0.708245596707819,0.9333333333333333,2,69.48204716032,4988,4003,0.5454545454545454,0.001768890979685006,14,15
"1.0, 0.0, 1.0, 0.0","A_0, A_2, R_6, R_7",1.0,0.2438596708938226,0.7540983606557377,1,59.77042202015922,4964,4024,0.36363636363636365,0.0007608250237609922,46,61
"1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_3, R_4, R_6",1.0,0.0852316508323596,0.6111111111111112,1,74.29608450572289,4732,4030,0.5454545454545454,0.0009457239609308806,11,18
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_2, R_3, R_4, R_5, R_7",1.0,0.3787874412704941,0.8235294117647058,1,66.3648199073792,4850,4037,0.5454545454545454,0.0008447659222800189,14,17
"0.0, 0.0, 0.0","A_0, R_0, R_3",0.0,0.18593443208187066,0.7142857142857143,1,66.55216429015651,4997,4053,0.2727272727272727,0.0008471506518780459,80,112
"1.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_2, R_1, R_4, R_5, R_6",1.0,0.401877572016461,0.8333333333333334,1,83.27136256,4844,4067,0.5454545454545454,0.0010599713747537873,10,12
"0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, R_0, R_1, R_2, R_4",0.0,0.28462802079628785,0.7777777777777778,1,74.68465196859391,4926,4073,0.5454545454545454,0.0009506700837652131,14,18
"0.0, 1.0, 1.0, 0.0, 0.0","A_2, R_0, R_2, R_4, R_5",1.0,0.07307706433667734,0.5925925925925926,1,68.34093898119012,4940,4079,0.45454545454545453,0.0008699201840448037,16,27
"0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, R_0, R_3, R_6",1.0,0.27550608968587587,0.7727272727272727,1,61.45231866249085,4924,4088,0.45454545454545453,0.0007822340921532802,17,22
"1.0, 0.0, 0.0","A_1, R_2, R_4",0.0,0.10189707818930038,0.6333333333333333,1,58.463338967094394,4993,4090,0.2727272727272727,0.0007441870034610817,76,120
"1.0, 1.0, 0.0","A_0, A_2, R_7",0.0,0.2581086210919234,0.7627118644067796,1,59.31901974860086,4962,4100,0.2727272727272727,0.0007550790689496255,90,118
"1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_6",1.0,1.0,1.0,16,61.21385788213513,4973,4110,0.36363636363636365,0.012467179130699644,56,56
"0.0, 1.0","A_0, R_3",1.0,0.10926760338499752,0.6422413793103449,1,63.98276876483303,4984,4111,0.18181818181818182,0.0008144445014856948,149,232
"1.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_1, A_2, R_0, R_2, R_4, R_5",1.0,0.04526613752481193,0.5384615384615384,1,69.312650752,4940,4129,0.5454545454545454,0.000882289222209967,7,13
"1.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, R_0, R_3, R_4, R_5",1.0,0.0,0.0,1,62.574400000000004,4131,4131,0.5454545454545454,0.0007965172029532044,0,8
"1.0, 0.0, 0.0, 0.0","A_0, R_1, R_5, R_6",0.0,0.3125122919485888,0.7924528301886793,1,64.067326957024,4976,4163,0.36363636363636365,0.0008155208530724574,42,53
"0.0, 0.0, 1.0, 0.0","A_1, A_2, R_3, R_4",0.0,0.18593443208187066,0.7142857142857143,1,61.887301375512166,4974,4173,0.36363636363636365,0.0007877710403926358,40,56
"0.0, 1.0, 0.0","A_1, R_4, R_7",1.0,0.07504138949927083,0.5957446808510638,1,63.59901799038161,4912,4179,0.2727272727272727,0.0008095596908682989,56,94
"0.0, 1.0, 1.0","A_1, R_4, R_6",1.0,0.10737418240000002,0.64,1,65.78343179315274,4970,4179,0.2727272727272727,0.0008373653617540867,64,100
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_2",0.0,0.0,0.0,1,70.81896160329728,4183,4183,0.45454545454545453,0.0009014632375589495,0,18
"1.0, 0.0, 1.0, 1.0, 1.0","A_1, A_2, R_2, R_6, R_7",0.0,0.0,0.0,1,77.8190109038084,4202,4202,0.45454545454545453,0.056678183117216945,0,20
"1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_2, R_0, R_5, R_7",0.0,1.0,1.0,2,64.29189115734131,4949,4206,0.45454545454545453,0.0016367587165747447,21,21
"1.0, 0.0, 0.0, 0.0","A_2, R_1, R_3, R_7",0.0,0.49250405479620996,0.8679245283018868,1,66.1197010082306,4997,4211,0.36363636363636365,0.0008416457737857336,46,53
"1.0, 1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_4, R_5, R_6",0.0,0.0,0.0,1,72.2031517696,4221,4221,0.5454545454545454,0.0009190827637488734,0,15
"0.0, 0.0, 1.0, 0.0, 0.0","A_2, R_0, R_3, R_4, R_6",0.0,0.43375716751999094,0.8461538461538461,1,87.00208850487637,4980,4223,0.45454545454545453,0.001107460242319403,22,26
"1.0, 0.0, 1.0, 0.0","A_1, A_2, R_1, R_2",0.0,0.20098226665734673,0.7254901960784313,1,69.24890525894992,4993,4224,0.36363636363636365,0.0008814777980201206,37,51
"1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_1, A_2, R_0, R_3, R_4, R_6, R_7",1.0,1.0,1.0,1,72.2,4645,4225,0.6363636363636364,0.0009190426444875438,5,5
"0.0, 1.0, 1.0","A_0, R_0, R_4",1.0,0.057979480068118226,0.5657894736842105,1,65.52092571054584,4857,4227,0.2727272727272727,0.0008340238896716336,43,76
"0.0, 0.0, 1.0, 1.0","A_1, A_2, R_0, R_7",1.0,0.30235651478560427,0.7872340425531915,2,66.06219133814557,4970,4227,0.36363636363636365,0.001681827452300593,37,47
"0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, R_1, R_2, R_5",1.0,0.22059995870325735,0.7391304347826086,1,66.4240363466109,4981,4239,0.45454545454545453,0.0008455196955890029,17,23
"0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_2",1.0,1.0,1.0,16,74.87779965882497,4988,4239,0.36363636363636365,0.015250058949995567,40,40
"0.0, 0.0, 0.0","R_1, R_2, R_5",0.0,0.18972115966825526,0.7171717171717171,1,65.25870886768595,4955,4250,0.2727272727272727,0.0008306860993573521,71,99
"0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_1, R_0, R_1, R_3, R_4, R_6",0.0,0.3276800000000001,0.8,1,72.67094413312,4938,4250,0.5454545454545454,0.0009250373500486032,12,15
"0.0, 1.0, 1.0","A_1, R_0, R_4",1.0,0.29456172965920824,0.7831325301204819,1,69.46616973823505,4970,4251,0.2727272727272727,0.0008842433841918023,65,83
"1.0, 1.0, 1.0","A_1, R_3, R_7",1.0,0.16529662857527172,0.6976744186046512,1,68.43517777091735,4984,4297,0.2727272727272727,0.0008711197611434771,60,86
"1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_2, R_1, R_4, R_6",1.0,1.0,1.0,2,78.32465280061523,4964,4314,0.45454545454545453,0.0019940082005109726,23,23
"0.0, 1.0, 0.0, 1.0","A_0, A_2, R_3, R_7",0.0,0.15694357368977896,0.6904761904761905,1,53.125482083112466,4983,4321,0.36363636363636365,0.0006762407692983283,29,42
"1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_1, R_2",1.0,0.040386107340619246,0.5263157894736842,1,67.35862011592704,4964,4331,0.45454545454545453,0.0008574161268749785,10,19
"1.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_2, R_4, R_6",0.0,0.0,0.0,1,82.03999999999999,4333,4333,0.5454545454545454,0.001044297209885846,0,6
"0.0, 0.0, 1.0, 1.0","A_1, A_2, R_0, R_1",1.0,0.3035966957071313,0.7878787878787878,1,66.41478160483415,4890,4344,0.36363636363636365,0.0008454018908472222,26,33
"1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_2, R_1, R_5, R_6",1.0,0.3276800000000001,0.8,1,69.44989556859863,4940,4354,0.45454545454545453,0.0008840362282929174,16,20
"1.0, 1.0","A_2, R_1",1.0,0.10075070679090264,0.6319018404907976,1,57.70857498342681,4968,4355,0.18181818181818182,0.0007345795202545191,103,163
"1.0, 1.0, 1.0","A_0, A_2, R_5",1.0,0.2323403299440141,0.7468354430379747,2,64.88773710881489,4939,4359,0.2727272727272727,0.0016519279087894116,59,79
"0.0, 0.0, 0.0, 0.0","A_0, A_2, R_2, R_6",0.0,0.438060280309797,0.8478260869565217,2,67.6517531144275,4951,4363,0.36363636363636365,0.0017222949054432654,39,46
"1.0, 1.0, 1.0, 1.0","A_0, A_2, R_4, R_5",1.0,0.3276800000000001,0.8,2,71.77570818353112,4889,4373,0.36363636363636365,0.001827283563960074,24,30
"0.0, 1.0, 0.0, 0.0","A_0, A_1, R_3, R_7",0.0,0.3173112237881989,0.7948717948717948,2,73.35770114365684,4972,4385,0.36363636363636365,0.001867558328326684,31,39
"0.0, 0.0, 1.0, 1.0, 0.0","A_1, R_0, R_2, R_3, R_5",0.0,0.16806999999999994,0.7,1,67.45060112600923,4974,4386,0.45454545454545453,0.0008585869644199725,14,20
"0.0, 1.0, 1.0","A_0, R_1, R_3",1.0,0.24309233458977172,0.7536231884057971,1,74.84578792599503,4968,4405,0.2727272727272727,0.0009527212031060989,52,69
"0.0, 1.0, 0.0, 0.0","A_0, A_1, R_2, R_5",0.0,0.279581552734375,0.775,1,59.93900076749391,4993,4411,0.36363636363636365,0.000762970883286683,31,40
"0.0, 0.0, 1.0","A_0, A_1, A_2",1.0,0.10227531488595103,0.6338028169014085,1,63.98375245635903,4965,4432,0.2727272727272727,0.0008144570230156312,45,71
"0.0, 1.0, 1.0","A_0, A_1, R_2",1.0,0.2373046875,0.75,3,69.53596063129149,4988,4433,0.2727272727272727,0.00265539528305667,51,68
"1.0, 0.0, 1.0, 1.0","A_1, A_2, R_1, R_6",1.0,0.16446348194331412,0.696969696969697,1,69.04067452515332,4988,4434,0.36363636363636365,0.0008788272035013948,23,33
"1.0, 1.0, 0.0, 0.0","A_0, A_2, R_5, R_6",0.0,0.401877572016461,0.8333333333333334,1,64.57923017383588,4962,4455,0.36363636363636365,0.0008220369318273118,25,30
"1.0, 0.0, 0.0, 1.0, 0.0","A_1, A_2, R_1, R_2, R_5",1.0,0.2373046875,0.75,1,62.850909097984,4981,4467,0.45454545454545453,0.0008000369211337595,12,16
"1.0, 1.0, 0.0","A_0, A_1, R_6",0.0,0.2994492622121735,0.7857142857142857,1,64.12043693991764,4994,4473,0.2727272727272727,0.0008161968965506745,55,70
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_1, R_5, R_6",1.0,0.07775999999999998,0.6,1,79.235008,4874,4476,0.5454545454545454,0.00100859212310681,6,10
"1.0, 1.0, 0.0, 0.0","A_0, A_2, R_6, R_7",0.0,0.25126003423796484,0.7586206896551724,1,65.29000527983013,4962,4485,0.36363636363636365,0.0008310844752213403,22,29
"1.0, 1.0, 0.0, 1.0, 0.0","A_0, R_0, R_5, R_6, R_7",0.0,0.07042962777237427,0.5882352941176471,2,66.99359765299201,4949,4490,0.45454545454545453,0.0017055394224581794,10,17
"0.0, 0.0, 0.0, 0.0","A_0, R_1, R_2, R_3",0.0,1.0,1.0,2,70.81407474731276,4997,4494,0.36363636363636365,0.001802802064340967,30,30
"0.0, 0.0, 1.0","A_0, A_1, R_1",1.0,0.47611301541420215,0.8620689655172413,4,63.908179579870975,4965,4499,0.2727272727272727,0.0032539801864526017,50,58
"1.0, 1.0, 1.0","A_2, R_3, R_7",1.0,0.22397642588184608,0.7413793103448276,1,73.52532800430637,4984,4506,0.2727272727272727,0.0009359129070068115,43,58
"1.0, 1.0, 1.0, 1.0","A_0, R_0, R_1, R_4",1.0,0.07775999999999998,0.6,1,74.13070014404136,4874,4507,0.36363636363636365,0.0009436187631314807,15,25
"0.0, 0.0, 0.0","A_0, R_2, R_3",0.0,0.31488159339170957,0.7936507936507936,1,64.40298808509854,4997,4508,0.2727272727272727,0.0008197935246901486,50,63
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_2, R_4, R_6",1.0,1.0,1.0,1,73.92,4988,4512,0.5454545454545454,0.000940936735187247,6,6
"1.0, 0.0, 1.0, 1.0","A_2, R_2, R_5, R_7",1.0,0.28462802079628785,0.7777777777777778,1,72.68410872868432,4984,4513,0.36363636363636365,0.0009252049237982022,21,27
"0.0, 0.0, 0.0, 1.0","A_0, A_1, R_0, R_1",1.0,0.14539335680000004,0.68,1,61.9211307459352,4911,4515,0.36363636363636365,0.0007882016585928427,17,25
"0.0, 0.0, 0.0, 1.0","A_1, A_2, R_0, R_3",0.0,0.17831521367830508,0.7083333333333334,1,70.99351667603759,4974,4523,0.36363636363636365,0.0009036851704628271,17,24
"0.0, 0.0, 0.0","A_1, R_0, R_5",0.0,0.20562798495676804,0.7288135593220338,1,65.86071379320516,4974,4523,0.2727272727272727,0.0008383490937997856,43,59
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, R_0, R_1, R_2, R_4",0.0,1.0,1.0,1,72.72,4926,4534,0.5454545454545454,0.000925661788187454,7,7
"0.0, 1.0, 1.0, 1.0","A_0, A_1, R_1, R_2",1.0,0.18593443208187066,0.7142857142857143,1,74.1478684758784,4988,4541,0.36363636363636365,0.0009438373009305521,20,28
"1.0, 1.0, 1.0","A_0, A_1, R_6",1.0,0.14323194797439662,0.6779661016949152,2,56.798917434451404,4973,4542,0.2727272727272727,0.001446000755761437,40,59
"0.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_3, R_5, R_7",1.0,0.0,0.0,1,82.8,4546,4546,0.5454545454545454,0.0010539713429857148,0,6
"0.0, 0.0, 1.0, 0.0","A_0, A_1, R_1, R_3",1.0,0.3591654751124945,0.8148148148148148,1,60.88749679183246,4924,4552,0.36363636363636365,0.0007750444053710878,22,27
"0.0, 0.0","A_2, R_4",0.0,0.07307706433667734,0.5925925925925926,1,60.46373071490803,4993,4555,0.18181818181818182,0.0007696502350666454,64,108
"1.0, 0.0, 0.0","A_0, R_4, R_5",0.0,0.3083343802703055,0.7903225806451613,1,68.2212965936257,4991,4556,0.2727272727272727,0.0008683972414373244,49,62
"1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, R_4, R_6, R_7",0.0,0.2373046875,0.75,1,85.7616,4749,4556,0.45454545454545453,0.001091669912181204,6,8
"0.0, 0.0, 1.0, 0.0","A_1, A_2, R_4, R_7",1.0,0.10049355861780968,0.631578947368421,1,63.008270050328576,4912,4558,0.36363636363636365,0.0008020399879728431,12,19
"1.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_1, R_2",1.0,0.08825375108068294,0.6153846153846154,1,74.12910899200001,4995,4558,0.45454545454545453,0.0009435985091622306,8,13
"0.0, 0.0, 1.0, 0.0","A_0, A_1, R_1, R_7",1.0,0.7385081737104511,0.9411764705882353,1,62.1508813873152,4679,4567,0.36363636363636365,0.0007911261826513826,16,17
"0.0, 1.0, 1.0","A_1, R_3, R_4",1.0,0.11602906250000002,0.65,1,67.79964745282638,4970,4570,0.2727272727272727,0.0008630300178721429,26,40
"1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_5, R_7",1.0,0.03125,0.5,1,60.160000000000004,4840,4570,0.45454545454545453,0.0007657840095896209,3,6
"1.0, 0.0, 1.0, 1.0","A_0, A_1, R_0, R_1",1.0,0.06754356352880661,0.5833333333333334,1,64.95009149385716,4939,4575,0.36363636363636365,0.0008267576710003102,14,24
"0.0, 1.0, 1.0, 1.0","A_2, R_0, R_1, R_4",1.0,0.11950274109665414,0.6538461538461539,1,77.23630379010595,4874,4575,0.36363636363636365,0.0009831503723781478,17,26
"0.0, 0.0, 0.0, 0.0","A_1, R_0, R_4, R_5",0.0,0.8007081039652487,0.9565217391304348,3,82.18393147413218,4974,4580,0.36363636363636365,0.003138387993754966,22,23
"0.0, 0.0, 0.0, 0.0","R_1, R_3, R_5, R_6",0.0,0.22059995870325735,0.7391304347826086,1,69.9225244210149,4976,4583,0.36363636363636365,0.0008900523788522768,17,23
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, R_1, R_2, R_3, R_6",0.0,1.0,1.0,1,72.01757696,4887,4595,0.45454545454545453,0.0009167205592645927,12,12
"0.0, 1.0","A_0, R_0",1.0,0.0822278179868282,0.6067415730337079,1,60.89504349556972,4965,4609,0.18181818181818182,0.0007751404682874294,54,89
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_1, R_2",1.0,0.014458261438686257,0.42857142857142855,1,71.128,4609,4609,0.45454545454545453,0.0009053970251677286,3,7
"1.0, 1.0, 1.0, 1.0","A_0, A_2, R_4, R_6",1.0,0.01734152991583261,0.4444444444444444,1,65.32987536621569,4889,4610,0.36363636363636365,0.0008315919864350208,8,18
"1.0, 1.0, 0.0, 0.0, 1.0, 0.0","A_0, R_0, R_4, R_5, R_6, R_7",0.0,0.03125,0.5,1,63.5,4754,4618,0.5454545454545454,0.0008082992787390447,2,4
"1.0, 0.0","A_0, A_1",0.0,0.042580499692325975,0.5319148936170213,1,61.92021635539107,4991,4618,0.18181818181818182,0.010591364755407123,50,94
"1.0, 1.0, 0.0, 1.0","A_0, A_1, R_2, R_6",1.0,0.14387251916983998,0.6785714285714286,1,57.818824873861224,4973,4620,0.36363636363636365,0.0007359829046154514,19,28
"1.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, R_1, R_3, R_5",1.0,0.20346349914002398,0.7272727272727273,1,76.46296319999999,4910,4623,0.45454545454545453,0.0009733064252726002,8,11
"1.0, 1.0","A_2, R_3",1.0,0.07234336481813024,0.5913978494623656,1,65.87193003668804,4984,4623,0.18181818181818182,0.000838491866737067,55,93
"0.0, 1.0, 1.0, 1.0","A_0, A_2, R_1, R_4",1.0,0.16291487262254356,0.6956521739130435,1,62.18605837200587,4911,4627,0.36363636363636365,0.0007915739547986846,16,23
"0.0, 0.0, 1.0, 0.0","A_0, A_2, R_2, R_7",1.0,0.10979242280002384,0.6428571428571429,1,65.0923820032,4981,4630,0.36363636363636365,0.0008285689043242982,9,14
"0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, R_2, R_3, R_4",0.0,1.0,1.0,2,67.04688128000001,4954,4638,0.45454545454545453,0.0017068959300890194,12,12
"0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_2, R_0, R_1, R_4",1.0,0.06092699470458736,0.5714285714285714,1,65.192,4857,4651,0.45454545454545453,0.0008298369540087527,4,7
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_6",0.0,0.0,0.0,1,61.8,4653,4653,0.45454545454545453,0.0007866597704893379,0,5
"1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_5",0.0,1.0,1.0,5,57.50725884747309,4991,4658,0.36363636363636365,0.0036600847124938617,26,26
"0.0, 0.0, 0.0, 0.0","A_1, R_1, R_4, R_5",0.0,0.620921323059155,0.9090909090909091,1,74.12896294024931,4974,4658,0.36363636363636365,0.0009435966500516046,20,22
"1.0, 0.0, 1.0, 1.0","A_0, A_2, R_1, R_6",1.0,0.34765472254481466,0.8095238095238095,1,71.19390250749527,4964,4659,0.36363636363636365,0.0009062359062586817,17,21
"0.0, 0.0, 0.0, 0.0","R_0, R_3, R_4, R_5",0.0,0.3787874412704941,0.8235294117647058,1,85.54140362342399,4926,4666,0.36363636363636365,0.00108886700552975,14,17
"1.0, 0.0, 1.0, 1.0","A_0, A_2, R_1, R_2",1.0,0.03125,0.5,1,71.65876129374719,4995,4669,0.36363636363636365,0.016701269666170682,11,22
"0.0, 0.0, 0.0, 0.0","A_0, R_2, R_3, R_7",0.0,0.4182119423999999,0.84,1,69.9723975346787,4997,4685,0.36363636363636365,0.0008906872198255512,21,25
"0.0, 0.0, 0.0, 0.0","R_0, R_4, R_5, R_7",0.0,0.18593443208187066,0.7142857142857143,1,77.06962947149881,4993,4691,0.36363636363636365,0.0009810287545590224,20,28
